Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
19,925	0,48	-0,07	0,89
19,950	0,48	-0,05	0,97
19,975	0,48	-0,02	0,90
20,000	0,48	0,00	0,82
20,025	0,48	0,02	0,89
20,050	0,48	0,04	0,97
20,075	0,48	0,07	0,90
20,100	0,49	0,09	0,76
20,125	0,49	0,11	0,75
20,150	0,49	0,13	0,83
20,175	0,49	0,15	0,76
20,200	0,50	0,16	0,69
20,225	0,50	0,18	0,69
20,250	0,51	0,20	0,62
20,275	0,51	0,21	0,55
20,300	0,52	0,23	0,48
20,325	0,52	0,24	0,41
20,350	0,53	0,25	0,42
20,375	0,54	0,26	0,35
20,400	0,54	0,26	0,28
20,425	0,55	0,27	0,21
20,450	0,56	0,27	0,14
20,475	0,56	0,28	0,15
20,500	0,57	0,28	-0,05
20,525	0,58	0,28	0,68
20,550	0,58	0,32	0,93
20,575	0,59	0,32	-0,67
20,600	0,60	0,28	-1,00
20,625	0,61	0,27	-0,42
20,650	0,61	0,26	-0,26
20,675	0,62	0,26	-0,47
20,700	0,63	0,24	-0,70
20,725	0,63	0,22	0,57
20,750	0,64	0,27	0,42
20,775	0,65	0,25	-1,66
20,800	0,65	0,18	-1,50
20,825	0,65	0,17	-0,62
20,850	0,66	0,15	-0,62
20,875	0,66	0,14	-0,54
20,900	0,67	0,13	-0,61
20,925	0,67	0,11	-0,76
20,950	0,67	0,09	-0,77
20,975	0,67	0,07	-0,62
21,000	0,67	0,06	-0,62
21,025	0,68	0,04	-0,62
21,050	0,68	0,03	-0,54
21,075	0,68	0,01	-0,69
21,100	0,68	-0,01	-0,70
21,125	0,68	-0,02	-0,55
21,150	0,68	-0,04	-0,62
21,175	0,67	-0,05	-0,62
21,200	0,67	-0,07	-0,56
21,225	0,67	-0,08	-0,42
21,250	0,67	-0,09	-0,33
21,275	0,67	-0,10	-0,49
21,300	0,66	-0,11	-0,42
21,325	0,66	-0,12	-0,27
21,350	0,66	-0,13	-0,34
21,375	0,66	-0,14	-0,42
21,400	0,65	-0,15	-0,29
21,425	0,65	-0,15	-0,07
21,450	0,64	-0,15	-1,10
21,475	0,64	-0,21	-1,24
21,500	0,63	-0,21	0,75
21,525	0,63	-0,17	0,89
21,550	0,63	-0,17	0,00
21,575	0,62	-0,17	0,00
21,600	0,62	-0,17	0,07
21,625	0,61	-0,17	0,07
21,650	0,61	-0,17	0,06
21,675	0,60	-0,16	0,14
21,700	0,60	-0,16	0,06
21,725	0,60	-0,16	0,18
21,750	0,59	-0,15	-0,48
21,775	0,59	-0,18	-0,59
21,800	0,58	-0,18	1,04
21,825	0,58	-0,13	1,02
21,850	0,58	-0,13	0,20
21,875	0,57	-0,12	0,28
21,900	0,57	-0,11	0,21
21,925	0,57	-0,11	0,20
21,950	0,57	-0,10	0,28
21,975	0,56	-0,10	0,20
22,000	0,56	-0,09	0,28
22,025	0,56	-0,08	0,28
22,050	0,56	-0,08	0,13
22,075	0,55	-0,08	0,21
22,100	0,55	-0,07	0,21
22,125	0,55	-0,07	0,20
22,150	0,55	-0,06	0,28
22,175	0,55	-0,05	0,22
22,200	0,55	-0,05	0,06
22,225	0,55	-0,05	0,13
22,250	0,54	-0,04	0,28
22,275	0,54	-0,03	0,14
22,300	0,54	-0,03	0,06
22,325	0,54	-0,03	0,14
22,350	0,54	-0,03	0,14
22,375	0,54	-0,02	0,14
22,400	0,54	-0,02	0,14
22,425	0,54	-0,02	0,14
22,450	0,54	-0,01	0,13
22,475	0,54	-0,01	0,21
22,500	0,54	0,00	0,15
22,525	0,54	0,00	-0,01
22,550	0,54	0,00	0,13
22,575	0,54	0,00	0,21
22,600	0,54	0,01	0,13
22,625	0,54	0,01	0,21
22,650	0,54	0,02	0,21
22,675	0,54	0,02	0,14
22,700	0,54	0,02	0,13
22,725	0,54	0,03	0,20
22,750	0,54	0,03	0,28
22,775	0,54	0,04	0,14
22,800	0,54	0,04	0,12
22,825	0,54	0,05	0,35
22,850	0,55	0,06	0,28
22,875	0,55	0,06	0,15
22,900	0,55	0,07	1,08
22,925	0,55	0,12	0,32
22,950	0,55	0,08	-0,57
22,975	0,55	0,09	1,01
23,000	0,56	0,13	0,31
23,025	0,56	0,10	-0,38
23,050	0,56	0,11	0,28
23,075	0,57	0,12	0,20
23,100	0,57	0,12	0,35
23,125	0,57	0,13	0,28
23,150	0,58	0,14	0,13
23,175	0,58	0,14	0,20
23,200	0,58	0,15	0,27
23,225	0,59	0,15	0,35
23,250	0,59	0,16	0,28
23,275	0,60	0,17	0,21
23,300	0,60	0,18	0,23
23,325	0,60	0,18	-0,07
23,350	0,61	0,17	-0,08
23,375	0,61	0,18	0,06
23,400	0,62	0,17	0,20
23,425	0,62	0,19	0,31
23,450	0,63	0,19	-0,20
23,475	0,63	0,18	-0,36
23,500	0,64	0,17	-0,14
23,525	0,64	0,17	-0,19
23,550	0,64	0,16	0,62
23,575	0,65	0,20	0,68
23,600	0,65	0,20	-1,16
23,625	0,66	0,14	-1,30
23,650	0,66	0,13	-0,34
23,675	0,66	0,12	-0,40
23,700	0,67	0,11	-0,56
23,725	0,67	0,10	-0,49
23,750	0,67	0,09	-0,41
23,775	0,67	0,08	-0,48
23,800	0,68	0,06	-0,54
23,825	0,68	0,05	-0,61
23,850	0,68	0,03	-0,69
23,875	0,68	0,01	-0,62
23,900	0,68	0,00	-0,61
23,925	0,68	-0,02	-0,69
23,950	0,68	-0,03	-0,62
23,975	0,68	-0,05	-0,61
24,000	0,68	-0,06	-0,76
24,025	0,67	-0,08	-0,77
24,050	0,67	-0,10	-0,62
24,075	0,67	-0,12	-0,61
24,100	0,67	-0,13	-0,76
24,125	0,66	-0,15	-0,71
24,150	0,66	-0,17	-0,35
24,175	0,65	-0,17	-1,28
24,200	0,65	-0,23	-1,86
24,225	0,64	-0,26	0,04
24,250	0,64	-0,23	0,55
24,275	0,63	-0,24	-0,48
24,300	0,62	-0,25	-0,50
24,325	0,62	-0,26	-0,20
24,350	0,61	-0,26	-0,27
24,375	0,60	-0,27	-0,36
24,400	0,60	-0,28	-0,10
24,425	0,59	-0,28	-0,76
24,450	0,58	-0,32	-0,80
24,475	0,57	-0,32	0,90
24,500	0,57	-0,28	0,88
24,525	0,56	-0,28	0,06
24,550	0,55	-0,27	0,20
24,575	0,55	-0,27	0,27
24,600	0,54	-0,26	0,34
24,625	0,53	-0,25	0,41
24,650	0,53	-0,24	0,41
24,675	0,52	-0,23	0,41
24,700	0,52	-0,22	0,54
24,725	0,51	-0,20	0,69
24,750	0,51	-0,18	0,62
24,775	0,50	-0,17	0,68
24,800	0,50	-0,15	0,76
24,825	0,49	-0,13	0,75
24,850	0,49	-0,11	0,83
24,875	0,49	-0,09	0,83
24,900	0,49	-0,07	0,83
24,925	0,49	-0,05	0,82
24,950	0,48	-0,03	0,89
24,975	0,48	0,00	0,97
25,000	0,48	0,02	0,90
25,025	0,49	0,04	0,83
25,050	0,49	0,06	0,83
25,075	0,49	0,08	0,82
25,100	0,49	0,10	0,82
25,125	0,49	0,12	0,82
25,150	0,50	0,14	0,83
25,175	0,50	0,16	0,76
25,200	0,50	0,18	0,69
25,225	0,51	0,20	0,62
25,250	0,51	0,21	0,62
25,275	0,52	0,23	0,56
25,300	0,53	0,24	0,41
25,325	0,53	0,25	0,48
25,350	0,54	0,26	0,42
25,375	0,55	0,27	0,34
25,400	0,55	0,28	0,36
25,425	0,56	0,29	0,09
25,450	0,57	0,29	0,82
25,475	0,57	0,33	1,00
25,500	0,58	0,34	-0,68
25,525	0,59	0,30	-0,80
25,550	0,60	0,30	-0,06
25,575	0,61	0,29	-0,14
25,600	0,61	0,29	-0,13
25,625	0,62	0,29	-0,17
25,650	0,63	0,28	-0,74
25,675	0,63	0,25	0,03
25,700	0,64	0,28	0,70
25,725	0,65	0,28	-1,43
25,750	0,65	0,21	-1,73
25,775	0,66	0,20	-0,54
25,800	0,66	0,18	-0,68
25,825	0,67	0,16	-0,77
25,850	0,67	0,15	-0,62
25,875	0,68	0,13	-0,61
25,900	0,68	0,12	-0,76
25,925	0,68	0,09	-0,76
25,950	0,68	0,08	-0,75
25,975	0,68	0,06	-0,83
26,000	0,69	0,04	-0,76
26,025	0,69	0,02	-0,76
26,050	0,69	0,00	-0,76
26,075	0,69	-0,02	-0,69
26,100	0,69	-0,04	-0,69
26,125	0,68	-0,05	-0,69
26,150	0,68	-0,07	-0,69
26,175	0,68	-0,09	-0,62
26,200	0,68	-0,10	-0,62
26,225	0,68	-0,12	-0,63
26,250	0,67	-0,13	-0,48
26,275	0,67	-0,14	-0,48
26,300	0,67	-0,16	-0,49
26,325	0,66	-0,17	-0,34
26,350	0,66	-0,17	-0,27
26,375	0,65	-0,18	-1,39
26,400	0,65	-0,24	-1,31
26,425	0,64	-0,25	0,70
26,450	0,64	-0,21	0,60
26,475	0,63	-0,22	-0,14
26,500	0,62	-0,22	-0,15
26,525	0,62	-0,22	-0,01
26,550	0,61	-0,22	0,07
26,575	0,61	-0,22	-0,02
26,600	0,60	-0,22	0,28
26,625	0,60	-0,21	0,21
26,650	0,59	-0,21	0,12
26,675	0,59	-0,20	0,35
26,700	0,58	-0,19	0,28
26,725	0,58	-0,19	0,25
26,750	0,57	-0,18	-0,42
26,775	0,57	-0,21	-0,44
26,800	0,56	-0,20	1,17
26,825	0,56	-0,15	1,15
26,850	0,56	-0,14	0,34
26,875	0,55	-0,13	0,48
26,900	0,55	-0,12	0,49
26,925	0,55	-0,11	0,34
26,950	0,54	-0,10	0,34
26,975	0,54	-0,09	0,41
27,000	0,54	-0,08	0,41
27,025	0,54	-0,07	0,48
27,050	0,54	-0,06	0,49
27,075	0,53	-0,05	0,34
27,100	0,53	-0,04	0,34
27,125	0,53	-0,03	0,42
27,150	0,53	-0,02	0,34
27,175	0,53	-0,01	0,34
27,200	0,53	-4,25E-4	0,35
27,225	0,53	0,01	0,28
27,250	0,53	0,01	0,28
27,275	0,53	0,02	0,28
27,300	0,53	0,03	0,28
27,325	0,53	0,03	0,21
27,350	0,53	0,04	0,20
27,375	0,54	0,04	0,28
27,400	0,54	0,05	0,21
27,425	0,54	0,06	0,07
27,450	0,54	0,05	0,06
27,475	0,54	0,06	0,21
27,500	0,54	0,07	0,21
27,525	0,54	0,07	0,07
27,550	0,55	0,07	0,07
27,575	0,55	0,07	0,07
27,600	0,55	0,07	0,00
27,625	0,55	0,07	0,07
27,650	0,55	0,08	0,07
27,675	0,55	0,08	0,06
27,700	0,56	0,08	0,15
27,725	0,56	0,08	0,00
27,750	0,56	0,08	-0,08
27,775	0,56	0,08	0,07
27,800	0,56	0,08	0,07
27,825	0,57	0,08	0,07
27,850	0,57	0,09	0,07
27,875	0,57	0,09	0,00
27,900	0,57	0,09	0,06
27,925	0,58	0,09	0,14
27,950	0,58	0,09	0,15
27,975	0,58	0,10	-0,07
28,000	0,58	0,09	-0,09
28,025	0,58	0,09	0,29
28,050	0,59	0,10	0,03
28,075	0,59	0,09	0,67
28,100	0,59	0,14	1,08
28,125	0,60	0,15	-0,68
28,150	0,60	0,10	-0,82
28,175	0,60	0,11	0,22
28,200	0,60	0,11	0,08
28,225	0,61	0,11	-0,08
28,250	0,61	0,11	0,14
28,275	0,61	0,12	0,08
28,300	0,62	0,11	-0,08
28,325	0,62	0,11	0,13
28,350	0,62	0,12	0,23
28,375	0,62	0,12	-0,12
28,400	0,63	0,11	-0,37
28,425	0,63	0,11	-0,01
28,450	0,63	0,11	0,10
28,475	0,64	0,11	0,62
28,500	0,64	0,14	0,66
28,525	0,64	0,14	-0,89
28,550	0,65	0,10	-1,01
28,575	0,65	0,09	-0,27
28,600	0,65	0,09	-0,27
28,625	0,65	0,08	-0,28
28,650	0,65	0,07	-0,20
28,675	0,66	0,07	-0,26
28,700	0,66	0,06	-0,42
28,725	0,66	0,05	-0,34
28,750	0,66	0,04	-0,41
28,775	0,66	0,03	-0,49
28,800	0,66	0,02	-0,34
28,825	0,66	0,01	-0,33
28,850	0,66	0,00	-0,48
28,875	0,66	-0,01	-0,48
28,900	0,66	-0,02	-0,48
28,925	0,66	-0,04	-0,56
28,950	0,66	-0,05	-0,48
28,975	0,66	-0,06	-0,47
29,000	0,66	-0,07	-0,62
29,025	0,65	-0,09	-0,56
29,050	0,65	-0,10	-0,40
29,075	0,65	-0,11	-0,48
29,100	0,65	-0,13	-1,52
29,125	0,64	-0,19	-1,52
29,150	0,64	-0,20	0,48
29,175	0,63	-0,16	0,55
29,200	0,63	-0,17	-0,47
29,225	0,62	-0,19	-0,63
29,250	0,62	-0,21	-0,42
29,275	0,61	-0,21	-0,27
29,300	0,61	-0,22	-0,43
29,325	0,60	-0,23	-0,22
29,350	0,60	-0,23	-0,02
29,375	0,59	-0,23	-0,83
29,400	0,59	-0,27	-0,86
29,425	0,58	-0,27	0,69
29,450	0,57	-0,24	0,73
29,475	0,57	-0,24	0,07
29,500	0,56	-0,23	0,06
29,525	0,55	-0,23	0,13
29,550	0,55	-0,23	0,28
29,575	0,54	-0,22	0,21
29,600	0,54	-0,22	0,20
29,625	0,53	-0,21	0,34
29,650	0,53	-0,20	0,48
29,675	0,52	-0,19	0,49
29,700	0,52	-0,18	0,41
29,725	0,51	-0,17	0,55
29,750	0,51	-0,15	0,62
29,775	0,51	-0,14	0,61
29,800	0,50	-0,12	0,76
29,825	0,50	-0,10	0,69
29,850	0,50	-0,08	0,61
29,875	0,50	-0,07	0,76
29,900	0,49	-0,05	0,76
29,925	0,49	-0,03	0,75
29,950	0,49	-0,01	0,83
29,975	0,49	0,01	0,75
30,000	0,49	0,03	0,82
30,025	0,49	0,05	0,90
30,050	0,50	0,07	0,76
30,075	0,50	0,09	0,76
30,100	0,50	0,11	0,76
30,125	0,50	0,13	0,75
30,150	0,51	0,15	0,83
30,175	0,51	0,17	0,70
30,200	0,52	0,18	0,55
30,225	0,52	0,20	0,62
30,250	0,53	0,22	0,63
30,275	0,53	0,23	0,48
30,300	0,54	0,24	0,48
30,325	0,54	0,25	0,49
30,350	0,55	0,26	0,35
30,375	0,56	0,27	0,22
30,400	0,56	0,28	1,03
30,425	0,57	0,32	1,14
30,450	0,58	0,33	-0,54
30,475	0,59	0,30	-0,73
30,500	0,59	0,30	-0,01
30,525	0,60	0,30	0,15
30,550	0,61	0,30	0,03
30,575	0,62	0,30	-0,54
30,600	0,62	0,28	0,26
30,625	0,63	0,31	0,61
30,650	0,64	0,31	-1,22
30,675	0,65	0,25	-1,50
30,700	0,65	0,23	-0,69
30,725	0,66	0,21	-0,63
30,750	0,66	0,20	-0,48
30,775	0,67	0,19	-0,54
30,800	0,67	0,17	-0,69
30,825	0,68	0,16	-0,68
30,850	0,68	0,14	-0,75
30,875	0,68	0,12	-0,83
30,900	0,69	0,10	-0,76
30,925	0,69	0,08	-0,75
30,950	0,69	0,06	-0,82
30,975	0,69	0,04	-0,89
31,000	0,69	0,02	-0,91
31,025	0,69	-0,01	-0,69
31,050	0,69	-0,02	-0,67
31,075	0,69	-0,04	-0,89
31,100	0,69	-0,06	-0,91
31,125	0,69	-0,08	-0,69
31,150	0,69	-0,10	-0,61
31,175	0,68	-0,12	-0,77
31,200	0,68	-0,14	-0,63
31,225	0,68	-0,15	-0,47
31,250	0,67	-0,16	-0,62
31,275	0,67	-0,18	-0,63
31,300	0,66	-0,19	-0,42
31,325	0,66	-0,20	-1,31
31,350	0,65	-0,26	-1,43
31,375	0,65	-0,27	0,34
31,400	0,64	-0,24	0,45
31,425	0,63	-0,25	-0,13
31,450	0,63	-0,25	-0,21
31,475	0,62	-0,26	-0,15
31,500	0,61	-0,25	0,07
31,525	0,61	-0,25	0,04
31,550	0,60	-0,25	-0,62
31,575	0,60	-0,29	-0,66
31,600	0,59	-0,29	0,96
31,625	0,58	-0,24	1,02
31,650	0,58	-0,23	0,20
31,675	0,57	-0,23	0,34
31,700	0,56	-0,22	0,41
31,725	0,56	-0,21	0,49
31,750	0,55	-0,19	0,42
31,775	0,55	-0,19	0,33
31,800	0,54	-0,18	0,55
31,825	0,54	-0,16	0,56
31,850	0,54	-0,15	0,47
31,875	0,53	-0,14	0,62
31,900	0,53	-0,12	0,56
31,925	0,53	-0,11	0,47
31,950	0,52	-0,09	0,62
31,975	0,52	-0,08	0,62
32,000	0,52	-0,06	0,55
32,025	0,52	-0,05	0,55
32,050	0,52	-0,04	0,55
32,075	0,52	-0,02	0,55
32,100	0,52	-0,01	0,55
32,125	0,52	0,01	0,55
32,150	0,52	0,02	0,55
32,175	0,52	0,03	0,49
32,200	0,52	0,04	0,41
32,225	0,52	0,05	0,41
32,250	0,52	0,06	0,41
32,275	0,52	0,08	0,41
32,300	0,53	0,09	0,42
32,325	0,53	0,10	0,35
32,350	0,53	0,10	0,21
32,375	0,53	0,11	0,20
32,400	0,54	0,11	0,28
32,425	0,54	0,12	0,14
32,450	0,54	0,12	0,06
32,475	0,54	0,12	0,21
32,500	0,55	0,13	0,17
32,525	0,55	0,13	0,83
32,550	0,55	0,17	0,85
32,575	0,56	0,17	-0,75
32,600	0,56	0,13	-0,88
32,625	0,57	0,13	1,07E-4
32,650	0,57	0,13	0,01
32,675	0,57	0,13	-0,21
32,700	0,58	0,12	-0,15
32,725	0,58	0,12	0,06
32,750	0,58	0,13	0,16
32,775	0,59	0,13	-0,11
32,800	0,59	0,12	-0,50
32,825	0,59	0,11	-0,23
32,850	0,59	0,11	0,09
32,875	0,60	0,11	-0,28
32,900	0,60	0,10	-0,23
32,925	0,60	0,10	0,09
32,950	0,60	0,10	-0,21
32,975	0,61	0,09	-0,15
33,000	0,61	0,09	0,02
33,025	0,61	0,09	-0,28
33,050	0,61	0,08	-0,28
33,075	0,62	0,08	-0,14
33,100	0,62	0,07	-0,14
33,125	0,62	0,07	-0,14
33,150	0,62	0,07	-0,14
33,175	0,62	0,06	-0,08
33,200	0,62	0,06	0,08
33,225	0,63	0,07	-0,05
33,250	0,63	0,06	-0,36
33,275	0,63	0,05	-0,15
33,300	0,63	0,05	0,01
33,325	0,63	0,05	-0,15
33,350	0,63	0,04	0,08
33,375	0,63	0,05	-0,04
33,400	0,63	0,04	-0,45
33,425	0,64	0,03	0,13
33,450	0,64	0,05	0,33
33,475	0,64	0,05	-0,48
33,500	0,64	0,02	-0,52
33,525	0,64	0,02	-0,01
33,550	0,64	0,02	0,15
33,575	0,64	0,03	0,02
33,600	0,64	0,02	-0,20
33,625	0,64	0,02	-0,28
33,650	0,64	0,01	-0,28
33,675	0,64	0,00	-0,21
33,700	0,64	2,57E-4	-0,14
33,725	0,64	0,00	-0,13
33,750	0,64	-0,01	-0,26
33,775	0,64	-0,02	-0,49
33,800	0,64	-0,03	-0,37
33,825	0,64	-0,03	0,07
33,850	0,64	-0,03	0,04
33,875	0,64	-0,03	-0,56
33,900	0,64	-0,06	-0,42
33,925	0,64	-0,05	-0,33
33,950	0,63	-0,07	-0,52
33,975	0,63	-0,08	0,03
34,000	0,63	-0,07	-0,33
34,025	0,63	-0,10	-0,59
34,050	0,63	-0,10	-0,05
34,075	0,62	-0,10	-0,33
34,100	0,62	-0,12	-0,57
34,125	0,62	-0,13	-0,35
34,150	0,61	-0,13	-0,21
34,175	0,61	-0,14	-0,20
34,200	0,61	-0,14	-0,35
34,225	0,60	-0,15	-0,28
34,250	0,60	-0,16	-0,20
34,275	0,60	-0,16	-0,28
34,300	0,59	-0,17	-0,28
34,325	0,59	-0,18	-0,15
34,350	0,58	-0,18	0,08
34,375	0,58	-0,18	-0,01
34,400	0,57	-0,18	-0,91
34,425	0,57	-0,22	-0,83
34,450	0,56	-0,22	1,56
34,475	0,56	-0,14	0,90
34,500	0,56	-0,18	-1,47
34,525	0,55	-0,22	0,09
34,550	0,55	-0,17	0,94
34,575	0,54	-0,17	0,13
34,600	0,54	-0,17	0,27
34,625	0,53	-0,16	0,34
34,650	0,53	-0,15	0,34
34,675	0,53	-0,14	0,42
34,700	0,52	-0,13	0,34
34,725	0,52	-0,12	0,34
34,750	0,52	-0,11	0,47
34,775	0,51	-0,10	0,62
34,800	0,51	-0,08	0,63
34,825	0,51	-0,07	0,48
34,850	0,51	-0,06	0,54
34,875	0,51	-0,04	0,69
34,900	0,51	-0,02	0,69
34,925	0,51	0,00	0,69
34,950	0,51	0,01	0,62
34,975	0,51	0,03	0,68
35,000	0,51	0,05	0,76
35,025	0,51	0,06	0,61
35,050	0,51	0,08	0,68
35,075	0,51	0,10	0,76
35,100	0,52	0,12	0,62
35,125	0,52	0,13	0,55
35,150	0,52	0,14	0,61
35,175	0,53	0,16	0,69
35,200	0,53	0,18	0,63
35,225	0,53	0,19	0,49
35,250	0,54	0,20	0,41
35,275	0,54	0,21	0,48
35,300	0,55	0,23	0,49
35,325	0,56	0,24	0,34
35,350	0,56	0,24	0,34
35,375	0,57	0,25	0,36
35,400	0,57	0,26	0,14
35,425	0,58	0,26	0,01
35,450	0,59	0,26	0,96
35,475	0,59	0,31	1,08
35,500	0,60	0,32	-0,67
35,525	0,61	0,28	-0,94
35,550	0,62	0,27	-0,21
35,575	0,62	0,27	-0,19
35,600	0,63	0,26	-0,42
35,625	0,64	0,24	-0,41
35,650	0,64	0,24	0,64
35,675	0,65	0,28	-0,55
35,700	0,66	0,21	-1,65
35,725	0,66	0,19	0,41
35,750	0,67	0,23	-0,48
35,775	0,67	0,17	-1,58
35,800	0,67	0,15	-0,61
35,825	0,68	0,14	-0,68
35,850	0,68	0,12	-0,76
35,875	0,68	0,10	-0,68
35,900	0,69	0,08	-0,75
35,925	0,69	0,06	-0,83
35,950	0,69	0,04	-0,83
35,975	0,69	0,02	-0,75
36,000	0,69	0,01	-0,82
36,025	0,69	-0,02	-0,91
36,050	0,69	-0,04	-0,76
36,075	0,69	-0,06	-0,75
36,100	0,69	-0,08	-0,83
36,125	0,68	-0,10	-0,76
36,150	0,68	-0,12	-0,69
36,175	0,68	-0,13	-0,69
36,200	0,68	-0,15	-0,63
36,225	0,67	-0,16	-0,55
36,250	0,67	-0,18	-0,55
36,275	0,66	-0,19	-0,62
36,300	0,66	-0,21	-0,63
36,325	0,65	-0,22	-0,43
36,350	0,65	-0,23	-1,24
36,375	0,64	-0,28	-1,36
36,400	0,63	-0,30	0,40
36,425	0,63	-0,26	0,60
36,450	0,62	-0,27	-0,13
36,475	0,61	-0,27	-0,21
36,500	0,61	-0,28	-0,24
36,525	0,60	-0,28	0,19
36,550	0,59	-0,27	0,44
36,575	0,58	-0,26	0,07
36,600	0,58	-0,27	0,05
36,625	0,57	-0,26	0,39
36,650	0,57	-0,25	-0,34
36,675	0,56	-0,28	-0,44
36,700	0,55	-0,27	1,17
36,725	0,55	-0,22	1,22
36,750	0,54	-0,21	0,48
36,775	0,54	-0,19	0,55
36,800	0,53	-0,18	0,55
36,825	0,53	-0,17	0,55
36,850	0,52	-0,15	0,62
36,875	0,52	-0,14	0,69
36,900	0,52	-0,12	0,69
36,925	0,51	-0,10	0,69
36,950	0,51	-0,08	0,69
36,975	0,51	-0,07	0,69
37,000	0,51	-0,05	0,69
37,025	0,51	-0,03	0,69
37,050	0,51	-0,01	0,69
37,075	0,51	0,00	0,69
37,100	0,51	0,02	0,69
37,125	0,51	0,04	0,70
37,150	0,51	0,05	0,55
37,175	0,51	0,06	0,47
37,200	0,51	0,08	0,62
37,225	0,51	0,10	0,63
37,250	0,52	0,11	0,49
37,275	0,52	0,12	0,41
37,300	0,52	0,13	0,41
37,325	0,53	0,14	0,42
37,350	0,53	0,15	0,35
37,375	0,53	0,16	0,20
37,400	0,54	0,16	0,27
37,425	0,54	0,17	0,29
37,450	0,55	0,18	0,06
37,475	0,55	0,17	0,13
37,500	0,55	0,18	0,22
37,525	0,56	0,19	0,00
37,550	0,56	0,18	-0,07
37,575	0,57	0,18	-5,18E-13
37,600	0,57	0,18	-0,05
37,625	0,58	0,18	0,77
37,650	0,58	0,22	0,73
37,675	0,59	0,22	-1,04
37,700	0,59	0,17	-1,02
37,725	0,60	0,17	-0,13
37,750	0,60	0,16	-0,27
37,775	0,60	0,15	-0,36
37,800	0,61	0,14	-0,14
37,825	0,61	0,14	-0,12
37,850	0,62	0,14	-0,41
37,875	0,62	0,12	-0,50
37,900	0,62	0,11	-0,27
37,925	0,62	0,11	-0,28
37,950	0,63	0,10	-0,27
37,975	0,63	0,10	-0,33
38,000	0,63	0,08	-0,56
38,025	0,63	0,07	-0,42
38,050	0,64	0,06	-0,34
38,075	0,64	0,05	0,63
38,100	0,64	0,09	0,61
38,125	0,64	0,08	-1,25
38,150	0,64	0,03	-1,16
38,175	0,64	0,02	-0,28
38,200	0,64	0,02	-0,28
38,225	0,64	0,01	-0,21
38,250	0,64	0,01	-0,20
38,275	0,64	5,15E-4	-0,28
38,300	0,64	-0,01	-0,28
38,325	0,64	-0,01	-0,21
38,350	0,64	-0,02	-0,13
38,375	0,64	-0,02	-0,21
38,400	0,64	-0,03	-0,14
38,425	0,64	-0,03	-0,06
38,450	0,64	-0,03	-0,21
38,475	0,64	-0,04	-0,09
38,500	0,64	-0,03	-0,82
38,525	0,64	-0,08	-1,09
38,550	0,63	-0,09	0,68
38,575	0,63	-0,04	0,82
38,600	0,63	-0,05	-0,14
38,625	0,63	-0,05	-0,07
38,650	0,63	-0,05	-0,06
38,675	0,63	-0,05	-0,14
38,700	0,63	-0,06	-0,06
38,725	0,63	-0,06	-0,14
38,750	0,62	-0,07	-0,16
38,775	0,62	-0,07	0,15
38,800	0,62	-0,06	-0,05
38,825	0,62	-0,07	-0,36
38,850	0,62	-0,08	-0,15
38,875	0,62	-0,08	0,00
38,900	0,61	-0,08	-0,07
38,925	0,61	-0,08	-0,07
38,950	0,61	-0,08	-0,06
38,975	0,61	-0,08	-0,14
39,000	0,61	-0,09	-0,14
39,025	0,60	-0,09	-0,14
39,050	0,60	-0,09	-0,07
39,075	0,60	-0,09	-0,07
39,100	0,60	-0,10	-0,01
39,125	0,59	-0,09	-0,89
39,150	0,59	-0,14	-1,08
39,175	0,59	-0,15	0,69
39,200	0,58	-0,11	0,74
39,225	0,58	-0,11	-0,14
39,250	0,58	-0,11	-0,07
39,275	0,58	-0,11	0,00
39,300	0,57	-0,11	-0,07
39,325	0,57	-0,12	-0,07
39,350	0,57	-0,12	-0,06
39,375	0,56	-0,12	-0,15
39,400	0,56	-0,12	-0,01
39,425	0,56	-0,12	0,14
39,450	0,56	-0,12	0,07
39,475	0,55	-0,12	0,07
39,500	0,55	-0,11	0,07
39,525	0,55	-0,11	0,06
39,550	0,54	-0,11	0,21
39,575	0,54	-0,10	0,14
39,600	0,54	-0,10	0,13
39,625	0,54	-0,10	0,28
39,650	0,53	-0,09	0,28
39,675	0,53	-0,08	0,28
39,700	0,53	-0,08	0,27
39,725	0,53	-0,07	0,34
39,750	0,53	-0,06	0,41
39,775	0,53	-0,05	0,42
39,800	0,52	-0,04	0,34
39,825	0,52	-0,03	0,33
39,850	0,52	-0,02	0,55
39,875	0,52	0,00	0,56
39,900	0,52	0,01	0,40
39,925	0,52	0,02	0,55
39,950	0,52	0,03	0,55
39,975	0,52	0,04	0,48
40,000	0,53	0,06	0,55
40,025	0,53	0,07	0,48
40,050	0,53	0,08	0,48
40,075	0,53	0,10	0,55
40,100	0,53	0,11	0,55
40,125	0,54	0,12	0,55
40,150	0,54	0,14	0,48
40,175	0,54	0,15	0,48
40,200	0,55	0,16	0,51
40,225	0,55	0,17	1,18
40,250	0,56	0,22	1,12
40,275	0,56	0,23	-0,42
40,300	0,57	0,20	-0,38
40,325	0,57	0,21	0,28
40,350	0,58	0,21	0,20
40,375	0,58	0,22	0,27
40,400	0,59	0,23	0,36
40,425	0,59	0,24	0,16
40,450	0,60	0,23	-0,15
