Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
4,340	0,55	-0,08	-0,01
4,360	0,54	-0,08	0,10
4,380	0,54	-0,08	0,22
4,400	0,54	-0,07	0,22
4,420	0,54	-0,07	0,10
4,440	0,54	-0,07	0,20
4,460	0,54	-0,06	0,44
4,480	0,54	-0,05	0,32
4,500	0,53	-0,05	0,32
4,520	0,53	-0,04	0,32
4,540	0,53	-0,04	0,31
4,560	0,53	-0,03	0,43
4,580	0,53	-0,02	0,43
4,600	0,53	-0,01	0,44
4,620	0,53	-3,32E-4	0,31
4,640	0,53	0,00	0,41
4,660	0,53	0,02	0,65
4,680	0,53	0,03	0,55
4,700	0,53	0,04	0,42
4,720	0,53	0,05	0,54
4,740	0,53	0,06	0,54
4,760	0,54	0,07	0,53
4,780	0,54	0,08	0,66
4,800	0,54	0,09	0,43
4,820	0,54	0,10	0,41
4,840	0,54	0,11	0,65
4,860	0,55	0,12	0,54
4,880	0,55	0,13	0,54
4,900	0,55	0,15	0,55
4,920	0,55	0,15	0,43
4,940	0,56	0,16	0,43
4,960	0,56	0,17	0,42
4,980	0,56	0,18	0,55
5,000	0,57	0,19	0,45
5,020	0,57	0,20	0,21
5,040	0,58	0,20	0,32
5,060	0,58	0,21	0,32
5,080	0,58	0,21	0,21
5,100	0,59	0,22	1,63
5,120	0,59	0,28	1,61
5,140	0,60	0,28	-1,08
5,160	0,60	0,24	-1,06
5,180	0,61	0,24	0,11
5,200	0,61	0,24	0,13
5,220	0,62	0,25	-0,07
5,240	0,62	0,24	-0,60
5,260	0,63	0,22	0,08
5,280	0,63	0,24	0,52
5,300	0,64	0,24	-0,64
5,320	0,64	0,22	0,51
5,340	0,65	0,26	1,09
5,360	0,65	0,26	-1,61
5,380	0,66	0,20	-1,71
5,400	0,66	0,19	-0,54
5,420	0,66	0,18	-0,54
5,440	0,67	0,17	-0,53
5,460	0,67	0,16	-0,65
5,480	0,67	0,14	-0,53
5,500	0,68	0,13	-0,63
5,520	0,68	0,12	-0,77
5,540	0,68	0,10	-0,53
5,560	0,68	0,10	-0,61
5,580	0,68	0,08	-0,97
5,600	0,69	0,06	-1,00
5,620	0,69	0,04	-0,64
5,640	0,69	0,03	-0,61
5,660	0,69	0,02	-0,98
5,680	0,69	-0,01	-0,88
5,700	0,69	-0,02	-0,62
5,720	0,69	-0,03	-0,84
5,740	0,69	-0,05	-1,10
5,760	0,69	-0,08	-0,88
5,780	0,68	-0,09	-0,62
5,800	0,68	-0,10	-0,85
5,820	0,68	-0,12	-0,99
5,840	0,68	-0,14	-0,75
5,860	0,67	-0,15	-0,75
5,880	0,67	-0,17	-0,76
5,900	0,67	-0,18	-0,64
5,920	0,66	-0,20	-0,75
5,940	0,66	-0,21	-0,76
5,960	0,65	-0,23	-0,65
5,980	0,65	-0,24	-0,54
6,000	0,65	-0,25	-1,83
6,020	0,64	-0,31	-2,06
6,040	0,63	-0,33	0,64
6,060	0,63	-0,29	0,75
6,080	0,62	-0,30	-0,57
6,100	0,62	-0,31	-0,24
6,120	0,61	-0,31	0,22
6,140	0,60	-0,30	-1,28
6,160	0,60	-0,36	-0,33
6,180	0,59	-0,31	2,79
6,200	0,58	-0,25	-1,08
6,220	0,58	-0,36	-2,69
6,240	0,57	-0,36	1,51
6,260	0,56	-0,30	1,62
6,280	0,56	-0,29	0,22
6,300	0,55	-0,29	0,21
6,320	0,55	-0,28	0,31
6,340	0,54	-0,28	0,43
6,360	0,54	-0,27	0,42
6,380	0,53	-0,26	0,53
6,400	0,53	-0,25	0,65
6,420	0,52	-0,23	0,65
6,440	0,52	-0,22	0,65
6,460	0,51	-0,21	0,64
6,480	0,51	-0,19	0,75
6,500	0,50	-0,18	0,87
6,520	0,50	-0,16	0,75
6,540	0,50	-0,15	0,85
6,560	0,49	-0,13	0,98
6,580	0,49	-0,11	0,75
6,600	0,49	-0,10	0,85
6,620	0,49	-0,07	1,09
6,640	0,49	-0,05	0,87
6,660	0,49	-0,04	0,74
6,680	0,49	-0,02	0,97
6,700	0,49	0,00	0,97
6,720	0,49	0,02	0,97
6,740	0,49	0,04	0,97
6,760	0,49	0,05	0,86
6,780	0,49	0,07	0,87
6,800	0,49	0,09	0,74
6,820	0,49	0,10	0,85
6,840	0,49	0,12	0,98
6,860	0,50	0,14	0,75
6,880	0,50	0,15	0,75
6,900	0,50	0,17	0,76
6,920	0,51	0,18	0,64
6,940	0,51	0,20	0,65
6,960	0,51	0,21	0,54
6,980	0,52	0,22	0,54
7,000	0,52	0,23	0,54
7,020	0,53	0,24	0,43
7,040	0,53	0,25	0,44
7,060	0,54	0,26	0,32
7,080	0,54	0,26	0,32
7,100	0,55	0,27	0,33
7,120	0,55	0,27	0,22
7,140	0,56	0,28	0,12
7,160	0,56	0,28	-0,11
7,180	0,57	0,27	1,30
7,200	0,58	0,33	1,38
7,220	0,58	0,33	-1,18
7,240	0,59	0,28	-1,25
7,260	0,60	0,28	-0,34
7,280	0,60	0,27	-0,11
7,300	0,61	0,28	-0,07
7,320	0,61	0,27	-0,57
7,340	0,62	0,25	-0,22
7,360	0,62	0,26	-0,04
7,380	0,63	0,25	-0,97
7,400	0,63	0,22	0,28
7,420	0,64	0,26	0,99
7,440	0,64	0,26	-1,82
7,460	0,65	0,19	-2,06
7,480	0,65	0,18	-0,53
7,500	0,65	0,17	-0,63
7,520	0,66	0,15	-0,76
7,540	0,66	0,14	-0,62
7,560	0,66	0,13	-0,87
7,580	0,66	0,10	-0,77
7,600	0,67	0,10	-0,51
7,620	0,67	0,08	-0,87
7,640	0,67	0,06	-0,77
7,660	0,67	0,05	-0,52
7,680	0,67	0,04	-0,75
7,700	0,67	0,02	-0,76
7,720	0,67	0,01	-0,64
7,740	0,67	0,00	-0,65
7,760	0,67	-0,02	-0,65
7,780	0,67	-0,03	-0,65
7,800	0,67	-0,04	-0,66
7,820	0,67	-0,06	-0,54
7,840	0,67	-0,06	-0,53
7,860	0,67	-0,08	-0,66
7,880	0,67	-0,09	-0,55
7,900	0,66	-0,10	-0,43
7,920	0,66	-0,11	-0,44
7,940	0,66	-0,12	-0,31
7,960	0,66	-0,12	-0,42
7,980	0,66	-0,13	-0,56
8,000	0,65	-0,14	-0,32
8,020	0,65	-0,15	-0,21
8,040	0,65	-0,15	-1,52
8,060	0,64	-0,21	-1,63
8,080	0,64	-0,22	1,09
8,100	0,63	-0,16	1,09
8,120	0,63	-0,17	-0,34
8,140	0,63	-0,18	-0,12
8,160	0,62	-0,18	-0,01
8,180	0,62	-0,18	0,11
8,200	0,62	-0,17	0,10
8,220	0,61	-0,17	0,22
8,240	0,61	-0,16	0,24
8,260	0,61	-0,16	-0,13
8,280	0,60	-0,17	0,09
8,300	0,60	-0,16	0,32
8,320	0,60	-0,16	0,31
8,340	0,59	-0,15	0,55
8,360	0,59	-0,13	-0,96
8,380	0,59	-0,19	-1,31
8,400	0,58	-0,19	1,62
8,420	0,58	-0,12	1,63
8,440	0,58	-0,12	0,08
8,460	0,58	-0,12	0,43
8,480	0,57	-0,10	0,44
8,500	0,57	-0,10	0,32
8,520	0,57	-0,09	0,33
8,540	0,57	-0,09	0,21
8,560	0,57	-0,08	0,31
8,580	0,57	-0,07	0,44
8,600	0,56	-0,06	0,33
8,620	0,56	-0,06	0,21
8,640	0,56	-0,06	0,32
8,660	0,56	-0,05	0,33
8,680	0,56	-0,04	0,21
8,700	0,56	-0,04	0,31
8,720	0,56	-0,03	0,45
8,740	0,56	-0,02	0,22
8,760	0,56	-0,02	0,10
8,780	0,56	-0,02	0,22
8,800	0,56	-0,01	0,10
8,820	0,56	-0,01	0,22
8,840	0,56	0,00	0,23
8,860	0,56	0,00	-0,01
8,880	0,56	0,00	0,10
8,900	0,56	-3,48E-4	0,22
8,920	0,56	0,00	0,23
8,940	0,56	0,01	0,01
8,960	0,56	0,00	-0,12
8,980	0,56	0,00	0,11
9,000	0,56	0,01	0,12
9,020	0,56	0,01	0,01
9,040	0,56	0,01	-0,11
9,060	0,56	0,00	-0,12
9,080	0,56	0,00	0,12
9,100	0,56	0,01	0,01
9,120	0,56	0,00	-0,12
9,140	0,56	0,00	0,01
9,160	0,56	0,00	-0,12
9,180	0,56	-3,49E-4	-0,01
9,200	0,56	0,00	0,13
9,220	0,56	0,00	-0,22
9,240	0,56	0,00	-0,24
9,260	0,56	0,00	0,12
9,280	0,56	3,49E-4	0,01
9,300	0,56	0,00	-0,12
9,320	0,56	0,00	-6,46E-14
9,340	0,56	0,00	-6,46E-14
9,360	0,56	0,00	6,46E-14
9,380	0,56	0,00	6,94E-14
9,400	0,56	0,00	4,77E-15
9,420	0,56	0,00	-0,01
9,440	0,56	0,00	0,11
9,460	0,56	0,00	0,12
9,480	0,56	0,00	0,00
9,500	0,56	0,00	-0,01
9,520	0,56	-3,48E-4	0,10
9,540	0,56	0,00	0,21
9,560	0,56	0,01	0,22
9,580	0,56	0,01	0,12
9,600	0,56	0,01	-0,02
9,620	0,56	0,01	0,21
9,640	0,56	0,02	0,33
9,660	0,56	0,03	0,11
9,680	0,56	0,03	1,50
9,700	0,56	0,09	1,81
9,720	0,56	0,10	-2,27
9,740	0,56	-0,01	-2,55
9,760	0,56	0,00	2,81
9,780	0,56	0,11	2,87
9,800	0,57	0,11	-0,99
9,820	0,57	0,07	-0,72
9,840	0,57	0,08	0,34
9,860	0,57	0,08	0,08
9,880	0,57	0,08	0,44
9,900	0,57	0,10	0,32
9,920	0,58	0,10	0,31
9,940	0,58	0,11	0,47
9,960	0,58	0,12	-0,04
9,980	0,58	0,11	0,41
10,000	0,59	0,13	0,71
10,020	0,59	0,14	-0,13
10,040	0,59	0,13	0,06
10,060	0,59	0,14	0,67
10,080	0,60	0,15	0,35
10,100	0,60	0,15	-0,01
10,120	0,60	0,15	0,10
10,140	0,61	0,16	0,22
10,160	0,61	0,16	0,11
10,180	0,61	0,16	0,10
10,200	0,62	0,17	0,24
10,220	0,62	0,17	-0,08
10,240	0,62	0,16	-0,46
10,260	0,63	0,15	-0,14
10,280	0,63	0,16	0,21
10,300	0,63	0,16	0,23
10,320	0,64	0,17	0,04
10,340	0,64	0,16	-0,41
10,360	0,64	0,15	-0,80
10,380	0,64	0,13	0,94
10,400	0,65	0,19	1,56
10,420	0,65	0,20	-1,59
10,440	0,66	0,13	-1,96
10,460	0,66	0,12	-0,42
10,480	0,66	0,11	-0,54
10,500	0,66	0,10	-0,55
10,520	0,66	0,09	-0,42
10,540	0,67	0,08	-0,54
10,560	0,67	0,07	-0,54
10,580	0,67	0,06	-0,53
10,600	0,67	0,04	-0,64
10,620	0,67	0,03	-0,64
10,640	0,67	0,02	-0,64
10,660	0,67	0,01	-0,64
10,680	0,67	-0,01	-0,65
10,700	0,67	-0,02	-0,65
10,720	0,67	-0,03	-0,65
10,740	0,67	-0,05	-0,65
10,760	0,67	-0,06	-0,63
10,780	0,67	-0,07	-0,74
10,800	0,66	-0,09	-0,88
10,820	0,66	-0,11	-0,66
10,840	0,66	-0,11	-0,40
10,860	0,66	-0,12	-1,93
10,880	0,66	-0,19	-2,28
10,900	0,65	-0,21	0,41
10,920	0,65	-0,18	0,76
10,940	0,64	-0,18	-0,54
10,960	0,64	-0,20	-0,55
10,980	0,64	-0,21	-0,41
11,000	0,63	-0,21	-0,65
11,020	0,63	-0,23	-0,68
11,040	0,62	-0,24	-0,32
11,060	0,62	-0,24	-0,30
11,080	0,61	-0,25	-0,57
11,100	0,61	-0,27	-0,24
11,120	0,60	-0,26	0,14
11,140	0,60	-0,26	-0,33
11,160	0,59	-0,28	-0,24
11,180	0,59	-0,27	0,22
11,200	0,58	-0,27	-1,19
11,220	0,58	-0,32	-1,26
11,240	0,57	-0,32	1,18
11,260	0,56	-0,27	1,26
11,280	0,56	-0,27	0,33
11,300	0,55	-0,26	0,22
11,320	0,55	-0,26	0,08
11,340	0,54	-0,25	0,42
11,360	0,54	-0,24	0,56
11,380	0,53	-0,23	0,32
11,400	0,53	-0,23	0,42
11,420	0,52	-0,22	0,55
11,440	0,52	-0,21	0,41
11,460	0,51	-0,20	0,64
11,480	0,51	-0,18	0,76
11,500	0,51	-0,17	0,65
11,520	0,50	-0,16	0,65
11,540	0,50	-0,14	0,62
11,560	0,50	-0,13	0,96
11,580	0,50	-0,10	1,11
11,600	0,49	-0,09	0,64
11,620	0,49	-0,08	0,74
11,640	0,49	-0,06	0,98
11,660	0,49	-0,04	0,86
11,680	0,49	-0,02	0,86
11,700	0,49	-0,01	0,85
11,720	0,49	0,01	0,98
11,740	0,49	0,03	0,86
11,760	0,49	0,05	0,85
11,780	0,49	0,07	0,97
11,800	0,49	0,08	0,85
11,820	0,49	0,10	0,98
11,840	0,50	0,12	0,76
11,860	0,50	0,13	0,62
11,880	0,50	0,15	0,97
11,900	0,51	0,17	0,87
11,920	0,51	0,18	0,64
11,940	0,51	0,20	0,65
11,960	0,52	0,21	0,53
11,980	0,52	0,22	0,64
12,000	0,53	0,24	0,67
12,020	0,53	0,24	0,31
12,040	0,54	0,25	0,42
12,060	0,54	0,26	0,55
12,080	0,55	0,27	0,33
12,100	0,55	0,27	0,21
12,120	0,56	0,28	0,32
12,140	0,56	0,29	0,34
12,160	0,57	0,29	0,01
12,180	0,57	0,29	1,39
12,200	0,58	0,35	0,22
12,220	0,59	0,30	-1,49
12,240	0,59	0,29	1,17
12,260	0,60	0,34	0,11
12,280	0,61	0,29	-1,38
12,300	0,61	0,29	-0,20
12,320	0,62	0,28	-0,45
12,340	0,62	0,27	-0,20
12,360	0,63	0,28	-0,25
12,380	0,63	0,26	-1,14
12,400	0,64	0,23	-0,47
12,420	0,64	0,24	1,38
12,440	0,65	0,29	0,58
12,460	0,65	0,26	-2,39
12,480	0,66	0,19	-2,18
12,500	0,66	0,18	-0,53
12,520	0,67	0,17	-0,62
12,540	0,67	0,15	-0,87
12,560	0,67	0,13	-0,76
12,580	0,67	0,12	-0,62
12,600	0,68	0,11	-0,85
12,620	0,68	0,09	-1,00
12,640	0,68	0,07	-0,64
12,660	0,68	0,06	-0,61
12,680	0,68	0,05	-0,97
12,700	0,68	0,02	-1,00
12,720	0,68	0,01	-0,64
12,740	0,68	0,00	-0,62
12,760	0,68	-0,02	-0,86
12,780	0,68	-0,04	-0,87
12,800	0,68	-0,05	-0,76
12,820	0,68	-0,07	-0,63
12,840	0,68	-0,08	-0,76
12,860	0,68	-0,10	-0,65
12,880	0,68	-0,11	-0,65
12,900	0,67	-0,12	-0,67
12,920	0,67	-0,13	-0,42
12,940	0,67	-0,14	-0,54
12,960	0,66	-0,15	-0,54
12,980	0,66	-0,16	-0,54
13,000	0,66	-0,18	-0,55
13,020	0,65	-0,18	-0,30
13,040	0,65	-0,19	-1,84
13,060	0,65	-0,26	-1,99
13,080	0,64	-0,27	1,19
13,100	0,64	-0,21	1,21
13,120	0,63	-0,22	-0,32
13,140	0,63	-0,22	-0,33
13,160	0,62	-0,23	-0,24
13,180	0,62	-0,23	0,10
13,200	0,61	-0,23	0,22
13,220	0,61	-0,22	0,22
13,240	0,60	-0,22	0,12
13,260	0,60	-0,22	-6,94E-14
13,280	0,60	-0,22	-0,02
13,300	0,59	-0,22	0,19
13,320	0,59	-0,21	0,65
13,340	0,58	-0,19	-0,73
13,360	0,58	-0,24	-1,18
13,380	0,57	-0,24	1,50
13,400	0,57	-0,18	1,71
13,420	0,57	-0,17	0,43
13,440	0,56	-0,16	0,43
13,460	0,56	-0,16	0,43
13,480	0,56	-0,15	0,43
13,500	0,55	-0,14	0,43
13,520	0,55	-0,13	0,41
13,540	0,55	-0,12	0,65
13,560	0,55	-0,10	0,67
13,580	0,54	-0,09	0,31
13,600	0,54	-0,09	0,41
13,620	0,54	-0,08	0,65
13,640	0,54	-0,07	0,55
13,660	0,54	-0,06	0,42
13,680	0,54	-0,05	0,54
13,700	0,54	-0,04	0,55
13,720	0,54	-0,03	0,43
13,740	0,54	-0,02	0,43
13,760	0,54	-0,01	0,43
13,780	0,53	-6,69E-4	0,44
13,800	0,54	0,01	0,31
13,820	0,54	0,01	0,42
13,840	0,54	0,03	0,55
13,860	0,54	0,03	0,33
13,880	0,54	0,04	0,21
13,900	0,54	0,04	0,21
13,920	0,54	0,05	0,31
13,940	0,54	0,06	0,45
13,960	0,54	0,06	0,22
13,980	0,54	0,06	0,10
14,000	0,54	0,07	0,22
14,020	0,54	0,07	0,11
14,040	0,55	0,07	0,11
14,060	0,55	0,08	0,12
14,080	0,55	0,08	-0,01
14,100	0,55	0,08	0,11
14,120	0,55	0,08	0,12
14,140	0,55	0,08	-4,82E-14
14,160	0,56	0,08	0,00
14,180	0,56	0,08	0,01
14,200	0,56	0,08	-0,11
14,220	0,56	0,08	-0,12
14,240	0,56	0,08	0,13
14,260	0,56	0,08	-0,10
14,280	0,57	0,07	-0,23
14,300	0,57	0,07	0,01
14,320	0,57	0,07	-0,11
14,340	0,57	0,07	-0,10
14,360	0,57	0,07	-0,21
14,380	0,57	0,06	-0,35
14,400	0,57	0,06	7,57E-5
14,420	0,57	0,06	0,02
14,440	0,58	0,06	-0,22
14,460	0,58	0,05	-0,11
14,480	0,58	0,05	-0,10
14,500	0,58	0,05	-0,23
14,520	0,58	0,04	5,96E-5
14,540	0,58	0,05	0,01
14,560	0,58	0,04	-0,10
14,580	0,58	0,04	-0,21
14,600	0,58	0,03	-0,25
14,620	0,58	0,03	0,12
14,640	0,58	0,04	1,42
14,660	0,59	0,09	-0,01
14,680	0,59	0,04	-2,80
14,700	0,59	-0,02	-0,22
14,720	0,59	0,03	2,79
14,740	0,59	0,09	0,22
14,760	0,59	0,04	-1,28
14,780	0,59	0,04	0,11
14,800	0,59	0,04	-1,51
14,820	0,59	-0,02	1,17
14,840	0,59	0,09	3,02
14,860	0,60	0,10	-1,18
14,880	0,60	0,04	-1,30
14,900	0,60	0,05	0,21
14,920	0,60	0,05	0,22
14,940	0,60	0,06	0,11
14,960	0,60	0,06	0,10
14,980	0,60	0,06	0,23
15,000	0,60	0,06	-0,01
15,020	0,60	0,06	0,08
15,040	0,60	0,07	0,46
15,060	0,61	0,08	0,12
15,080	0,61	0,07	-0,02
15,100	0,61	0,08	0,23
15,120	0,61	0,08	-0,02
15,140	0,61	0,08	0,22
15,160	0,61	0,09	0,24
15,180	0,62	0,09	-0,13
15,200	0,62	0,09	0,10
15,220	0,62	0,09	0,21
15,240	0,62	0,09	0,24
15,260	0,62	0,10	-0,10
15,280	0,63	0,09	-0,22
15,300	0,63	0,09	-0,11
15,320	0,63	0,09	-0,11
15,340	0,63	0,09	-0,11
15,360	0,63	0,08	-0,09
15,380	0,63	0,08	-0,44
15,400	0,64	0,06	0,91
15,420	0,64	0,12	1,88
15,440	0,64	0,14	-1,24
15,460	0,64	0,07	-1,98
15,480	0,64	0,06	-0,21
15,500	0,64	0,06	-0,19
15,520	0,65	0,05	-0,44
15,540	0,65	0,04	-0,32
15,560	0,65	0,04	-0,32
15,580	0,65	0,03	-0,32
15,600	0,65	0,03	-0,30
15,620	0,65	0,02	-0,55
15,640	0,65	0,00	-0,44
15,660	0,65	8,11E-4	-0,30
15,680	0,65	-0,01	-0,54
15,700	0,65	-0,02	-0,54
15,720	0,65	-0,03	-0,54
15,740	0,65	-0,04	-0,55
15,760	0,65	-0,05	-0,42
15,780	0,65	-0,06	-0,43
15,800	0,64	-0,07	-1,71
15,820	0,64	-0,13	-2,06
15,840	0,64	-0,15	0,62
15,860	0,64	-0,10	1,01
15,880	0,64	-0,11	-0,78
15,900	0,63	-0,13	-0,45
15,920	0,63	-0,13	-0,16
15,940	0,63	-0,14	-0,88
15,960	0,62	-0,16	-0,68
15,980	0,62	-0,17	-0,22
16,000	0,62	-0,17	-0,21
16,020	0,61	-0,18	-0,31
16,040	0,61	-0,18	-0,43
16,060	0,61	-0,19	-0,34
16,080	0,60	-0,20	-1,52
16,100	0,60	-0,25	-1,60
16,120	0,59	-0,26	0,95
16,140	0,59	-0,22	1,29
16,160	0,58	-0,21	0,02
16,180	0,58	-0,21	-0,22
16,200	0,58	-0,22	-0,22
16,220	0,57	-0,22	-0,13
16,240	0,57	-0,22	0,11
16,260	0,56	-0,22	0,11
16,280	0,56	-0,22	0,11
16,300	0,55	-0,22	0,11
