Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
16,200	0,64	0,33	0,78
16,220	0,65	0,38	0,70
16,240	0,66	0,35	-2,48
16,260	0,66	0,28	-2,50
16,280	0,67	0,25	-0,89
16,300	0,67	0,24	-0,53
16,320	0,68	0,23	-0,63
16,340	0,68	0,22	-0,74
16,360	0,69	0,20	-0,85
16,380	0,69	0,18	-0,95
16,400	0,69	0,17	-1,07
16,420	0,70	0,14	-1,12
16,440	0,70	0,12	-0,63
16,460	0,70	0,11	-0,72
16,480	0,70	0,09	-1,07
16,500	0,70	0,07	-1,06
16,520	0,71	0,05	-1,19
16,540	0,71	0,02	-1,09
16,560	0,71	0,01	-0,96
16,580	0,71	-0,01	-1,09
16,600	0,71	-0,04	-0,97
16,620	0,71	-0,05	-0,97
16,640	0,70	-0,08	-0,98
16,660	0,70	-0,09	-0,84
16,680	0,70	-0,11	-1,08
16,700	0,70	-0,14	-1,11
16,720	0,69	-0,15	-0,74
16,740	0,69	-0,17	-0,86
16,760	0,69	-0,19	-0,88
16,780	0,68	-0,20	-0,65
16,800	0,68	-0,21	-0,63
16,820	0,68	-0,23	-0,86
16,840	0,67	-0,25	-0,87
16,860	0,67	-0,26	-0,60
16,880	0,66	-0,27	-2,39
16,900	0,65	-0,36	-2,43
16,920	0,65	-0,37	0,77
16,940	0,64	-0,33	0,66
16,960	0,63	-0,34	-0,78
16,980	0,63	-0,36	-0,33
17,000	0,62	-0,36	-1,61
17,020	0,61	-0,42	-1,85
17,040	0,60	-0,43	1,09
17,060	0,59	-0,38	0,98
17,080	0,59	-0,39	-0,59
17,100	0,58	-0,40	0,09
17,120	0,57	-0,39	0,38
17,140	0,56	-0,39	-0,32
17,160	0,56	-0,40	-0,35
17,180	0,55	-0,40	0,07
17,200	0,54	-0,40	-0,97
17,220	0,53	-0,44	-1,13
17,240	0,52	-0,44	1,17
17,260	0,51	-0,39	1,48
17,280	0,51	-0,38	0,32
17,300	0,50	-0,38	0,32
17,320	0,49	-0,37	0,43
17,340	0,48	-0,36	0,43
17,360	0,48	-0,35	0,43
17,380	0,47	-0,34	0,42
17,400	0,46	-0,34	0,53
17,420	0,46	-0,32	0,65
17,440	0,45	-0,31	0,65
17,460	0,44	-0,30	0,64
17,480	0,44	-0,29	0,75
17,500	0,43	-0,27	0,76
17,520	0,43	-0,25	0,64
17,540	0,42	-0,24	0,75
17,560	0,42	-0,22	0,86
17,580	0,41	-0,21	0,86
17,600	0,41	-0,19	0,86
17,620	0,41	-0,17	0,86
17,640	0,40	-0,16	0,97
17,660	0,40	-0,13	0,97
17,680	0,40	-0,12	0,85
17,700	0,39	-0,10	0,97
17,720	0,39	-0,08	0,97
17,740	0,39	-0,06	0,96
17,760	0,39	-0,04	1,08
17,780	0,39	-0,02	0,97
17,800	0,39	-9,75E-4	0,85
17,820	0,39	0,02	0,96
17,840	0,39	0,04	1,08
17,860	0,39	0,06	0,97
17,880	0,39	0,08	0,96
17,900	0,39	0,10	1,09
17,920	0,40	0,12	0,87
17,940	0,40	0,13	0,74
17,960	0,40	0,15	0,97
17,980	0,41	0,17	0,98
18,000	0,41	0,19	0,75
18,020	0,41	0,20	0,74
18,040	0,42	0,22	0,86
18,060	0,42	0,24	0,75
18,080	0,43	0,25	0,75
18,100	0,43	0,27	0,76
18,120	0,44	0,28	0,64
18,140	0,44	0,29	0,65
18,160	0,45	0,30	0,54
18,180	0,45	0,31	0,54
18,200	0,46	0,33	0,54
18,220	0,47	0,33	0,43
18,240	0,47	0,34	0,43
18,260	0,48	0,35	0,43
18,280	0,49	0,36	0,44
18,300	0,50	0,37	0,33
18,320	0,50	0,37	0,13
18,340	0,51	0,37	1,40
18,360	0,52	0,43	1,57
18,380	0,53	0,44	-0,85
18,400	0,54	0,40	-1,01
18,420	0,54	0,40	-0,29
18,440	0,55	0,38	-0,77
18,460	0,56	0,37	-0,61
18,480	0,57	0,36	0,31
18,500	0,57	0,38	0,49
18,520	0,58	0,38	-0,31
18,540	0,59	0,37	-0,56
18,560	0,60	0,36	1,08
18,580	0,60	0,41	1,20
18,600	0,61	0,40	-1,72
18,620	0,62	0,34	-1,82
18,640	0,63	0,33	-0,52
18,660	0,63	0,32	-0,75
18,680	0,64	0,30	-0,88
18,700	0,64	0,28	0,65
18,720	0,65	0,33	0,90
18,740	0,66	0,32	-2,00
18,760	0,66	0,25	-2,60
18,780	0,67	0,22	-1,13
18,800	0,67	0,20	-0,52
18,820	0,68	0,20	-0,75
18,840	0,68	0,17	-0,78
18,860	0,68	0,16	-0,39
18,880	0,69	0,16	-0,83
18,900	0,69	0,13	-1,21
18,920	0,69	0,11	-0,87
18,940	0,69	0,10	-0,73
18,960	0,70	0,08	-0,96
18,980	0,70	0,06	-1,10
19,000	0,70	0,04	-0,87
19,020	0,70	0,02	-0,72
19,040	0,70	0,01	-1,08
19,060	0,70	-0,02	-1,11
19,080	0,70	-0,04	-0,74
19,100	0,70	-0,05	-0,85
19,120	0,70	-0,07	-0,98
19,140	0,69	-0,09	-0,85
19,160	0,69	-0,11	-0,98
19,180	0,69	-0,13	-0,88
19,200	0,69	-0,14	-0,62
19,220	0,68	-0,15	-0,72
19,240	0,68	-0,17	-2,29
19,260	0,68	-0,24	-2,34
19,280	0,67	-0,26	2,31
19,300	0,67	-0,15	0,95
19,320	0,66	-0,23	-3,93
19,340	0,66	-0,31	-1,00
19,360	0,65	-0,27	0,66
19,380	0,65	-0,28	-0,77
19,400	0,64	-0,30	-0,55
19,420	0,64	-0,30	-0,42
19,440	0,63	-0,31	-0,41
19,460	0,62	-0,32	-1,95
19,480	0,62	-0,39	-2,08
19,500	0,61	-0,40	0,95
19,520	0,60	-0,35	1,32
19,540	0,59	-0,35	-0,30
19,560	0,59	-0,36	-0,69
19,580	0,58	-0,38	-0,15
19,600	0,57	-0,37	0,46
19,620	0,56	-0,36	0,14
19,640	0,56	-0,37	-0,32
19,660	0,55	-0,37	-0,37
19,680	0,54	-0,38	0,20
19,700	0,53	-0,37	0,56
19,720	0,53	-0,36	-1,29
19,740	0,52	-0,42	-1,49
19,760	0,51	-0,42	1,40
19,780	0,50	-0,36	1,48
19,800	0,50	-0,36	0,31
19,820	0,49	-0,35	0,54
19,840	0,48	-0,34	0,55
19,860	0,47	-0,33	0,43
19,880	0,47	-0,32	0,43
19,900	0,46	-0,31	0,42
19,920	0,46	-0,30	0,65
19,940	0,45	-0,28	0,65
19,960	0,44	-0,28	0,53
19,980	0,44	-0,26	0,76
20,000	0,43	-0,25	0,65
20,020	0,43	-0,24	0,63
20,040	0,42	-0,22	0,98
20,060	0,42	-0,20	0,87
20,080	0,42	-0,19	0,64
20,100	0,41	-0,17	0,75
20,120	0,41	-0,16	0,86
20,140	0,41	-0,14	0,86
20,160	0,40	-0,12	0,86
20,180	0,40	-0,10	0,85
20,200	0,40	-0,09	0,97
20,220	0,40	-0,07	0,97
20,240	0,40	-0,05	0,85
20,260	0,40	-0,03	0,97
20,280	0,40	-0,01	0,97
20,300	0,40	0,01	0,86
20,320	0,40	0,02	0,85
20,340	0,40	0,04	0,97
20,360	0,40	0,06	0,97
20,380	0,40	0,08	0,86
20,400	0,40	0,10	0,87
20,420	0,40	0,12	0,75
20,440	0,41	0,13	0,85
20,460	0,41	0,15	1,08
20,480	0,41	0,17	0,98
20,500	0,42	0,19	0,76
20,520	0,42	0,20	0,64
20,540	0,42	0,21	0,75
20,560	0,43	0,23	0,76
20,580	0,43	0,24	0,53
20,600	0,44	0,25	0,63
20,620	0,44	0,27	0,87
20,640	0,45	0,29	0,66
20,660	0,45	0,30	0,43
20,680	0,46	0,30	0,42
20,700	0,47	0,31	0,53
20,720	0,47	0,33	0,66
20,740	0,48	0,34	0,44
20,760	0,49	0,34	0,32
20,780	0,49	0,35	0,34
20,800	0,50	0,36	0,11
20,820	0,51	0,36	0,10
20,840	0,51	0,36	0,12
20,860	0,52	0,36	1,40
20,880	0,53	0,42	1,47
20,900	0,54	0,42	-1,07
20,920	0,55	0,37	-1,16
20,940	0,55	0,37	-0,01
20,960	0,56	0,37	0,13
20,980	0,57	0,38	-0,07
21,000	0,58	0,37	-0,55
21,020	0,58	0,36	-0,34
21,040	0,59	0,36	-0,09
21,060	0,60	0,35	-0,32
21,080	0,60	0,34	-0,43
21,100	0,61	0,34	0,87
21,120	0,62	0,38	0,97
21,140	0,63	0,37	-1,70
21,160	0,63	0,31	-2,05
21,180	0,64	0,29	-0,65
21,200	0,64	0,28	-0,64
21,220	0,65	0,27	0,54
21,240	0,66	0,31	0,79
21,260	0,66	0,30	-2,14
21,280	0,67	0,22	-2,39
21,300	0,67	0,20	-0,87
21,320	0,68	0,19	-0,77
21,340	0,68	0,17	-0,52
21,360	0,68	0,17	-0,73
21,380	0,69	0,14	-0,99
21,400	0,69	0,13	-0,74
21,420	0,69	0,11	-0,85
21,440	0,69	0,09	-0,99
21,460	0,69	0,07	-0,74
21,480	0,70	0,06	-0,84
21,500	0,70	0,04	-1,09
21,520	0,70	0,02	-0,98
21,540	0,70	0,00	-0,85
21,560	0,70	-0,02	-0,95
21,580	0,70	-0,04	-1,20
21,600	0,70	-0,06	-1,00
21,620	0,69	-0,08	-0,62
21,640	0,69	-0,09	-0,86
21,660	0,69	-0,11	-0,87
21,680	0,69	-0,12	-0,73
21,700	0,69	-0,14	-0,98
21,720	0,68	-0,16	-0,87
21,740	0,68	-0,17	-0,75
21,760	0,68	-0,19	-0,76
21,780	0,67	-0,21	-0,64
21,800	0,67	-0,22	-0,75
21,820	0,66	-0,24	-0,61
21,840	0,66	-0,24	-2,25
21,860	0,65	-0,33	-2,65
21,880	0,65	-0,35	0,63
21,900	0,64	-0,30	0,87
21,920	0,63	-0,31	-0,55
21,940	0,63	-0,32	-0,32
21,960	0,62	-0,33	-1,72
21,980	0,61	-0,39	-1,95
22,000	0,60	-0,40	0,85
22,020	0,60	-0,36	1,06
22,040	0,59	-0,36	-0,09
22,060	0,58	-0,36	-0,31
22,080	0,58	-0,37	-0,47
22,100	0,57	-0,38	-0,01
22,120	0,56	-0,37	0,13
22,140	0,55	-0,37	-0,10
22,160	0,55	-0,38	-0,23
22,180	0,54	-0,38	0,07
22,200	0,53	-0,38	-0,97
22,220	0,52	-0,42	-1,14
22,240	0,51	-0,42	1,30
22,260	0,51	-0,37	1,26
22,280	0,50	-0,37	0,19
22,300	0,49	-0,36	0,55
22,320	0,48	-0,35	0,43
22,340	0,48	-0,35	0,42
22,360	0,47	-0,33	0,65
22,380	0,46	-0,32	0,55
22,400	0,46	-0,31	0,42
22,420	0,45	-0,30	0,53
22,440	0,45	-0,29	0,65
22,460	0,44	-0,28	0,53
22,480	0,43	-0,27	0,63
22,500	0,43	-0,25	0,87
22,520	0,42	-0,23	0,75
22,540	0,42	-0,22	0,74
22,560	0,42	-0,20	0,98
22,580	0,41	-0,18	0,87
22,600	0,41	-0,17	0,74
22,620	0,41	-0,15	0,97
22,640	0,40	-0,13	0,87
22,660	0,40	-0,12	0,75
22,680	0,40	-0,10	0,85
22,700	0,40	-0,08	0,96
22,720	0,39	-0,06	1,08
22,740	0,39	-0,04	0,97
22,760	0,39	-0,02	0,96
22,780	0,39	0,00	1,08
22,800	0,39	0,02	0,97
22,820	0,39	0,04	0,85
22,840	0,39	0,05	0,97
22,860	0,40	0,08	0,97
22,880	0,40	0,09	0,85
22,900	0,40	0,11	0,97
22,920	0,40	0,13	0,98
22,940	0,40	0,15	0,75
22,960	0,41	0,16	0,85
22,980	0,41	0,18	1,09
23,000	0,42	0,21	0,87
23,020	0,42	0,22	0,64
23,040	0,42	0,23	0,75
23,060	0,43	0,25	0,75
23,080	0,43	0,26	0,75
23,100	0,44	0,28	0,76
23,120	0,44	0,29	0,54
23,140	0,45	0,30	0,53
23,160	0,46	0,31	0,64
23,180	0,46	0,33	0,66
23,200	0,47	0,34	0,43
23,220	0,48	0,34	0,41
23,240	0,48	0,36	0,67
23,260	0,49	0,37	0,34
23,280	0,50	0,37	0,10
23,300	0,51	0,37	0,12
23,320	0,51	0,37	1,40
23,340	0,52	0,43	1,48
23,360	0,53	0,43	-1,20
23,380	0,54	0,38	-1,06
23,400	0,55	0,39	0,36
23,420	0,55	0,40	-0,10
23,440	0,56	0,39	-0,23
23,460	0,57	0,39	0,03
23,480	0,58	0,39	-0,30
23,500	0,58	0,37	-0,55
23,520	0,59	0,37	-0,44
23,540	0,60	0,36	1,08
23,560	0,61	0,41	1,20
23,580	0,62	0,40	-1,73
23,600	0,62	0,34	-1,73
23,620	0,63	0,34	-0,16
23,640	0,64	0,33	-0,86
23,660	0,64	0,30	0,42
23,680	0,65	0,35	0,81
23,700	0,66	0,33	-2,40
23,720	0,66	0,25	-2,04
23,740	0,67	0,25	-0,72
23,760	0,67	0,23	-1,09
23,780	0,68	0,21	-0,87
23,800	0,68	0,19	-0,76
23,820	0,68	0,18	-0,63
23,840	0,69	0,17	-0,73
23,860	0,69	0,15	-0,98
23,880	0,69	0,13	-0,89
23,900	0,69	0,11	-0,48
23,920	0,70	0,11	-1,05
23,940	0,70	0,07	-1,34
23,960	0,70	0,05	-0,72
23,980	0,70	0,04	-1,07
24,000	0,70	0,01	-1,10
24,020	0,70	0,00	-0,84
24,040	0,70	-0,02	-1,08
24,060	0,70	-0,05	-1,09
24,080	0,70	-0,07	-0,98
24,100	0,70	-0,08	-0,84
24,120	0,70	-0,10	-1,09
24,140	0,69	-0,13	-1,00
24,160	0,69	-0,14	-0,64
24,180	0,69	-0,15	-0,74
24,200	0,69	-0,17	-0,84
24,220	0,68	-0,19	-1,09
24,240	0,68	-0,21	-1,02
24,260	0,67	-0,23	-0,28
24,280	0,67	-0,22	-2,16
24,300	0,66	-0,31	-1,02
24,320	0,66	-0,27	1,05
24,340	0,65	-0,27	-2,49
24,360	0,65	-0,37	-1,25
24,380	0,64	-0,32	0,87
24,400	0,63	-0,33	-0,43
24,420	0,63	-0,34	-1,74
24,440	0,62	-0,40	-1,72
24,460	0,61	-0,41	0,87
24,480	0,60	-0,37	0,85
24,500	0,60	-0,37	-0,31
24,520	0,59	-0,38	-0,43
24,540	0,58	-0,39	-0,48
24,560	0,57	-0,40	0,21
24,580	0,56	-0,38	0,25
24,600	0,56	-0,39	-0,22
24,620	0,55	-0,39	-0,02
24,640	0,54	-0,39	-1,31
24,660	0,53	-0,44	-1,28
24,680	0,52	-0,44	1,64
24,700	0,52	-0,38	1,39
24,720	0,51	-0,38	-0,02
24,740	0,50	-0,38	0,32
24,760	0,49	-0,37	0,32
24,780	0,49	-0,37	0,42
24,800	0,48	-0,35	0,55
24,820	0,47	-0,34	0,42
24,840	0,46	-0,34	0,53
24,860	0,46	-0,32	0,65
24,880	0,45	-0,31	0,65
24,900	0,45	-0,30	0,65
24,920	0,44	-0,28	0,65
24,940	0,43	-0,27	0,65
24,960	0,43	-0,26	0,64
24,980	0,42	-0,25	0,74
25,000	0,42	-0,23	0,98
25,020	0,41	-0,21	0,87
25,040	0,41	-0,19	0,74
25,060	0,41	-0,18	0,97
25,080	0,40	-0,16	0,98
25,100	0,40	-0,14	0,85
25,120	0,40	-0,12	0,96
25,140	0,40	-0,10	1,09
25,160	0,39	-0,08	0,86
25,180	0,39	-0,07	0,85
25,200	0,39	-0,04	1,08
25,220	0,39	-0,02	0,97
25,240	0,39	-0,01	0,96
25,260	0,39	0,02	1,07
25,280	0,39	0,04	1,08
25,300	0,39	0,06	0,97
25,320	0,39	0,08	0,96
25,340	0,39	0,10	1,09
25,360	0,40	0,12	0,87
25,380	0,40	0,13	0,74
25,400	0,40	0,15	0,97
25,420	0,41	0,17	0,86
25,440	0,41	0,18	0,74
25,460	0,41	0,20	0,97
25,480	0,42	0,22	0,97
25,500	0,42	0,24	0,86
25,520	0,43	0,26	0,87
25,540	0,43	0,27	0,66
25,560	0,44	0,28	0,41
25,580	0,44	0,29	0,79
25,600	0,45	0,31	-1,58
25,620	0,46	0,23	-2,51
25,640	0,46	0,21	4,90
25,660	0,46	0,42	6,06
25,680	0,48	0,46	-1,47
25,700	0,48	0,36	-2,20
25,720	0,49	0,37	0,32
25,740	0,50	0,38	0,33
25,760	0,51	0,38	0,14
25,780	0,51	0,38	1,19
25,800	0,52	0,43	1,24
25,820	0,53	0,43	-1,20
25,840	0,54	0,38	-1,06
25,860	0,55	0,39	0,36
25,880	0,55	0,40	-0,22
25,900	0,56	0,38	-0,25
25,920	0,57	0,39	0,24
25,940	0,58	0,39	-0,08
25,960	0,58	0,38	-0,43
25,980	0,59	0,37	-0,55
26,000	0,60	0,36	0,97
26,020	0,61	0,41	1,21
26,040	0,62	0,41	-1,81
26,060	0,62	0,34	-2,06
26,080	0,63	0,33	-0,53
26,100	0,64	0,32	-0,76
26,120	0,64	0,30	0,78
26,140	0,65	0,35	-0,59
26,160	0,66	0,27	-2,76
26,180	0,66	0,24	0,64
26,200	0,67	0,30	-0,38
26,220	0,67	0,23	-2,27
26,240	0,68	0,21	-0,87
26,260	0,68	0,19	-0,76
26,280	0,68	0,18	-0,61
26,300	0,69	0,17	-0,94
26,320	0,69	0,14	-1,24
26,340	0,69	0,12	-0,64
26,360	0,69	0,11	-0,58
26,380	0,70	0,09	-1,30
26,400	0,70	0,06	-1,23
26,420	0,70	0,04	-0,75
26,440	0,70	0,03	-0,71
26,460	0,70	0,02	-1,19
26,480	0,70	-0,02	-1,13
26,500	0,70	-0,03	-0,48
26,520	0,70	-0,04	-1,06
26,540	0,70	-0,07	-1,23
26,560	0,70	-0,08	-0,71
26,580	0,69	-0,10	-1,21
26,600	0,69	-0,13	-1,01
26,620	0,69	-0,14	-0,50
26,640	0,69	-0,15	-0,97
26,660	0,68	-0,18	-1,02
26,680	0,68	-0,19	-0,42
26,700	0,68	-0,20	-0,50
26,720	0,67	-0,21	-0,98
26,740	0,67	-0,24	-0,74
26,760	0,66	-0,24	-2,14
26,780	0,66	-0,32	-2,54
26,800	0,65	-0,34	0,64
26,820	0,64	-0,30	0,78
26,840	0,64	-0,31	-0,76
26,860	0,63	-0,33	-0,54
26,880	0,62	-0,33	-1,85
26,900	0,62	-0,40	-1,86
26,920	0,61	-0,41	1,08
26,940	0,60	-0,36	1,21
26,960	0,59	-0,36	-0,42
26,980	0,59	-0,37	-0,58
27,000	0,58	-0,38	-0,03
27,020	0,57	-0,37	0,36
27,040	0,56	-0,37	-0,09
27,060	0,56	-0,38	-0,35
27,080	0,55	-0,38	-0,02
27,100	0,54	-0,38	0,31
27,120	0,53	-0,37	-1,07
27,140	0,53	-0,42	-1,37
27,160	0,52	-0,43	1,28
27,180	0,51	-0,37	1,48
27,200	0,50	-0,37	0,31
27,220	0,49	-0,36	0,55
27,240	0,49	-0,34	0,45
27,260	0,48	-0,34	0,20
27,280	0,47	-0,34	0,42
27,300	0,47	-0,32	0,65
27,320	0,46	-0,31	0,65
27,340	0,46	-0,30	0,54
27,360	0,45	-0,29	0,52
27,380	0,44	-0,28	0,75
27,400	0,44	-0,26	0,76
27,420	0,43	-0,25	0,64
27,440	0,43	-0,23	0,75
27,460	0,42	-0,22	0,75
27,480	0,42	-0,20	0,75
27,500	0,42	-0,19	0,86
27,520	0,41	-0,17	0,85
27,540	0,41	-0,15	0,97
27,560	0,41	-0,13	0,87
27,580	0,40	-0,12	0,74
27,600	0,40	-0,10	0,96
27,620	0,40	-0,08	1,08
27,640	0,40	-0,06	0,97
27,660	0,40	-0,04	0,85
27,680	0,40	-0,02	0,97
27,700	0,40	-9,92E-4	0,98
27,720	0,40	0,02	0,75
27,740	0,40	0,03	0,85
27,760	0,40	0,05	1,08
27,780	0,40	0,07	0,97
27,800	0,40	0,09	0,85
27,820	0,40	0,11	0,97
27,840	0,41	0,13	0,98
27,860	0,41	0,15	0,75
27,880	0,41	0,16	0,74
27,900	0,41	0,18	0,86
27,920	0,42	0,19	0,87
27,940	0,42	0,21	0,76
27,960	0,43	0,22	0,64
27,980	0,43	0,24	0,75
28,000	0,44	0,25	0,76
28,020	0,44	0,27	0,53
28,040	0,45	0,27	0,64
28,060	0,45	0,29	0,77
28,080	0,46	0,30	0,43
28,100	0,46	0,31	0,42
28,120	0,47	0,32	0,55
28,140	0,48	0,33	0,31
28,160	0,48	0,33	0,43
28,180	0,49	0,35	0,44
28,200	0,50	0,35	0,21
28,220	0,50	0,36	0,13
28,240	0,51	0,36	1,29
28,260	0,52	0,41	1,47
28,280	0,53	0,42	-1,07
28,300	0,54	0,36	-1,17
28,320	0,54	0,37	0,23
28,340	0,55	0,37	0,01
28,360	0,56	0,37	-0,10
28,380	0,56	0,37	-0,20
28,400	0,57	0,36	-0,44
28,420	0,58	0,35	-0,33
28,440	0,59	0,35	-0,21
28,460	0,59	0,34	-0,32
28,480	0,60	0,34	0,97
28,500	0,61	0,38	1,19
28,520	0,62	0,38	-1,58
28,540	0,62	0,32	-2,05
28,560	0,63	0,30	-0,66
28,580	0,63	0,29	-0,41
28,600	0,64	0,29	-0,76
28,620	0,65	0,26	0,55
28,640	0,65	0,31	0,68
28,660	0,66	0,29	-2,29
28,680	0,66	0,22	-2,04
28,700	0,67	0,21	-0,72
28,720	0,67	0,19	-1,09
28,740	0,67	0,16	-0,89
28,760	0,68	0,15	-0,54
28,780	0,68	0,14	-0,50
28,800	0,68	0,13	-0,85
28,820	0,69	0,11	-0,98
28,840	0,69	0,09	-0,86
28,860	0,69	0,07	-0,87
28,880	0,69	0,06	-0,73
28,900	0,69	0,05	-0,96
28,920	0,69	0,02	-1,11
28,940	0,69	0,00	-0,74
28,960	0,69	-0,01	-0,85
28,980	0,69	-0,03	-1,00
29,000	0,69	-0,05	-0,63
29,020	0,69	-0,06	-0,71
29,040	0,69	-0,08	-1,22
29,060	0,69	-0,11	-0,88
29,080	0,68	-0,11	-0,62
29,100	0,68	-0,13	-0,86
29,120	0,68	-0,15	-0,87
29,140	0,68	-0,17	-0,76
29,160	0,67	-0,18	-0,65
29,180	0,67	-0,19	-0,51
29,200	0,66	-0,20	-2,02
29,220	0,66	-0,27	-2,53
29,240	0,65	-0,30	0,53
29,260	0,65	-0,25	0,78
29,280	0,64	-0,27	-0,77
29,300	0,64	-0,28	-0,54
29,320	0,63	-0,29	-0,54
29,340	0,63	-0,30	-0,44
29,360	0,62	-0,31	-1,62
29,380	0,61	-0,37	-1,72
29,400	0,61	-0,38	0,86
29,420	0,60	-0,34	0,97
29,440	0,59	-0,34	-0,31
29,460	0,59	-0,35	-0,57
29,480	0,58	-0,36	-0,14
29,500	0,57	-0,35	0,25
29,520	0,56	-0,35	-0,22
29,540	0,56	-0,36	-0,13
29,560	0,55	-0,36	0,22
29,580	0,54	-0,35	0,11
29,600	0,54	-0,35	0,20
29,620	0,53	-0,35	-1,07
29,640	0,52	-0,40	-1,37
29,660	0,51	-0,40	1,29
29,680	0,51	-0,34	1,37
29,700	0,50	-0,34	0,19
29,720	0,49	-0,34	0,54
29,740	0,48	-0,32	0,55
29,760	0,48	-0,31	0,42
29,780	0,47	-0,31	0,54
29,800	0,47	-0,29	0,55
29,820	0,46	-0,28	0,42
29,840	0,45	-0,28	0,54
29,860	0,45	-0,26	0,53
29,880	0,44	-0,25	0,64
29,900	0,44	-0,24	0,76
29,920	0,43	-0,22	0,64
29,940	0,43	-0,21	0,75
29,960	0,43	-0,19	0,75
29,980	0,42	-0,18	0,75
30,000	0,42	-0,16	0,75
30,020	0,42	-0,15	0,74
30,040	0,41	-0,13	0,97
30,060	0,41	-0,11	0,87
30,080	0,41	-0,10	0,63
30,100	0,41	-0,09	0,85
30,120	0,41	-0,07	1,09
30,140	0,40	-0,04	0,87
30,160	0,40	-0,03	0,74
30,180	0,40	-0,01	0,97
30,200	0,40	0,01	0,97
30,220	0,40	0,02	0,87
30,240	0,40	0,04	0,75
30,260	0,40	0,05	0,74
30,280	0,41	0,07	0,97
30,300	0,41	0,09	0,87
30,320	0,41	0,11	0,74
30,340	0,41	0,12	0,97
30,360	0,41	0,15	0,87
30,380	0,42	0,16	0,74
30,400	0,42	0,18	0,87
30,420	0,42	0,19	0,76
30,440	0,43	0,21	0,64
30,460	0,43	0,22	0,64
30,480	0,44	0,23	0,64
30,500	0,44	0,24	0,64
30,520	0,45	0,26	0,65
30,540	0,45	0,27	0,54
30,560	0,46	0,28	0,42
30,580	0,46	0,29	0,54
30,600	0,47	0,30	0,54
30,620	0,48	0,31	0,54
30,640	0,48	0,32	0,55
30,660	0,49	0,33	0,32
30,680	0,50	0,33	0,33
30,700	0,50	0,34	0,13
30,720	0,51	0,34	1,27
30,740	0,52	0,39	1,70
30,760	0,52	0,41	-1,04
30,780	0,53	0,35	-1,60
30,800	0,54	0,34	-0,26
30,820	0,55	0,34	0,32
30,840	0,55	0,36	0,37
30,860	0,56	0,36	-0,23
30,880	0,57	0,35	-0,01
30,900	0,57	0,36	0,15
30,920	0,58	0,35	-0,43
30,940	0,59	0,34	-0,45
30,960	0,59	0,34	-0,31
30,980	0,60	0,33	0,86
31,000	0,61	0,37	1,07
31,020	0,62	0,37	-1,48
31,040	0,62	0,31	-1,81
31,060	0,63	0,30	-0,64
31,080	0,63	0,28	-0,64
31,100	0,64	0,27	-0,63
31,120	0,65	0,26	-0,75
31,140	0,65	0,24	-0,87
31,160	0,65	0,22	0,55
31,180	0,66	0,26	0,66
31,200	0,67	0,25	-1,93
31,220	0,67	0,19	-2,03
31,240	0,67	0,17	-0,99
31,260	0,68	0,15	-0,77
31,280	0,68	0,14	-0,50
31,300	0,68	0,13	-0,85
31,320	0,68	0,10	-1,00
31,340	0,69	0,09	-0,63
31,360	0,69	0,08	-0,72
31,380	0,69	0,06	-1,09
31,400	0,69	0,04	-0,97
31,420	0,69	0,02	-0,99
31,440	0,69	0,00	-0,77
31,460	0,69	-0,01	-0,49
31,480	0,69	-0,02	-0,95
31,500	0,69	-0,05	-1,23
31,520	0,69	-0,07	-0,76
31,540	0,69	-0,08	-0,61
31,560	0,68	-0,10	-0,98
31,580	0,68	-0,12	-0,88
31,600	0,68	-0,13	-0,62
31,620	0,68	-0,14	-0,85
31,640	0,67	-0,17	-0,99
31,660	0,67	-0,18	-0,77
31,680	0,67	-0,20	-0,54
31,700	0,66	-0,21	-0,37
31,720	0,66	-0,21	-2,24
31,740	0,65	-0,29	-2,75
31,760	0,65	-0,32	0,40
31,780	0,64	-0,28	0,86
31,800	0,64	-0,29	-0,42
31,820	0,63	-0,30	-0,54
31,840	0,62	-0,31	-0,56
31,860	0,62	-0,32	-0,22
31,880	0,61	-0,32	-1,50
31,900	0,60	-0,38	-1,83
31,920	0,60	-0,39	0,87
31,940	0,59	-0,34	0,87
31,960	0,58	-0,36	-0,58
31,980	0,57	-0,37	-0,03
32,000	0,57	-0,36	0,35
32,020	0,56	-0,35	0,01
32,040	0,55	-0,36	-0,12
32,060	0,55	-0,36	1,66E-12
32,080	0,54	-0,36	0,09
32,100	0,53	-0,35	-1,18
32,120	0,53	-0,40	-1,38
32,140	0,52	-0,41	1,40
32,160	0,51	-0,35	1,50
32,180	0,50	-0,35	0,09
32,200	0,49	-0,34	0,32
32,220	0,49	-0,34	0,42
32,240	0,48	-0,33	0,54
32,260	0,47	-0,31	0,55
32,280	0,47	-0,31	0,42
32,300	0,46	-0,30	0,54
32,320	0,46	-0,28	0,55
32,340	0,45	-0,28	0,42
32,360	0,45	-0,27	0,64
32,380	0,44	-0,25	0,77
32,400	0,44	-0,24	0,53
32,420	0,43	-0,23	0,63
32,440	0,43	-0,21	0,86
32,460	0,42	-0,19	0,86
32,480	0,42	-0,18	0,87
32,500	0,42	-0,16	0,75
32,520	0,41	-0,15	0,75
32,540	0,41	-0,13	0,86
32,560	0,41	-0,11	0,86
