Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
15,860	0,54	0,27	0,22
15,880	0,55	0,28	0,12
15,900	0,55	0,28	-0,13
15,920	0,56	0,27	0,14
15,940	0,56	0,29	-0,32
15,960	0,57	0,26	-0,33
15,980	0,57	0,27	-0,19
16,000	0,58	0,25	-0,58
16,020	0,58	0,25	0,08
16,040	0,59	0,26	-1,01
16,060	0,59	0,21	-0,49
16,080	0,60	0,24	0,43
16,100	0,60	0,23	-0,97
16,120	0,61	0,20	-0,98
16,140	0,61	0,19	-0,80
16,160	0,62	0,17	-0,34
16,180	0,62	0,17	1,27
16,200	0,62	0,22	0,60
16,220	0,63	0,20	-4,14
16,240	0,63	0,05	-2,54
16,260	0,63	0,09	2,45
16,280	0,63	0,15	-0,94
16,300	0,64	0,06	-2,74
16,320	0,64	0,04	-0,85
16,340	0,64	0,02	-0,97
16,360	0,64	0,00	-0,83
16,380	0,64	-0,01	-2,63
16,400	0,64	-0,10	-0,88
16,420	0,63	-0,04	0,94
16,440	0,63	-0,07	-2,74
16,460	0,63	-0,15	-0,96
16,480	0,63	-0,10	0,33
16,500	0,63	-0,14	-1,15
16,520	0,62	-0,15	-0,23
16,540	0,62	-0,15	0,11
16,560	0,62	-0,15	-1,12
16,580	0,61	-0,20	-2,11
16,600	0,61	-0,23	0,02
16,620	0,60	-0,19	-0,10
16,640	0,60	-0,23	-1,64
16,660	0,60	-0,26	-0,01
16,680	0,59	-0,24	0,18
16,700	0,59	-0,25	-0,66
16,720	0,58	-0,26	-1,95
16,740	0,58	-0,33	-0,56
16,760	0,57	-0,28	1,27
16,780	0,56	-0,28	-1,38
16,800	0,56	-0,34	-0,33
16,820	0,55	-0,29	1,28
16,840	0,54	-0,29	0,01
16,860	0,54	-0,29	-0,12
16,880	0,53	-0,29	0,11
16,900	0,53	-0,29	0,11
16,920	0,52	-0,29	0,10
16,940	0,52	-0,28	0,22
16,960	0,51	-0,28	0,21
16,980	0,50	-0,28	0,31
17,000	0,50	-0,27	0,55
17,020	0,49	-0,25	0,43
17,040	0,49	-0,25	0,41
17,060	0,48	-0,24	0,76
17,080	0,48	-0,22	0,65
17,100	0,48	-0,21	0,53
17,120	0,47	-0,20	0,65
17,140	0,47	-0,19	0,64
17,160	0,46	-0,17	0,75
17,180	0,46	-0,16	0,75
17,200	0,46	-0,14	0,75
17,220	0,45	-0,13	0,86
17,240	0,45	-0,11	0,85
17,260	0,45	-0,09	0,96
17,280	0,45	-0,07	1,08
17,300	0,45	-0,05	0,97
17,320	0,45	-0,03	0,86
17,340	0,45	-0,01	0,86
17,360	0,45	0,00	0,85
17,380	0,45	0,02	0,97
17,400	0,45	0,04	0,97
17,420	0,45	0,06	0,85
17,440	0,45	0,08	0,97
17,460	0,45	0,10	0,97
17,480	0,45	0,11	0,86
17,500	0,46	0,13	0,86
17,520	0,46	0,15	0,86
17,540	0,46	0,17	0,87
17,560	0,47	0,18	0,65
17,580	0,47	0,19	0,52
17,600	0,47	0,21	0,75
17,620	0,48	0,22	0,76
17,640	0,48	0,24	0,64
17,660	0,49	0,25	0,65
17,680	0,49	0,26	0,54
17,700	0,50	0,27	0,54
17,720	0,50	0,28	0,56
17,740	0,51	0,29	0,22
17,760	0,51	0,29	0,01
17,780	0,52	0,29	1,40
17,800	0,53	0,35	1,58
17,820	0,53	0,36	-1,07
17,840	0,54	0,31	-1,27
17,860	0,55	0,31	-6,77E-13
17,880	0,55	0,31	-0,02
17,900	0,56	0,30	0,27
17,920	0,56	0,32	-0,43
17,940	0,57	0,29	-0,46
17,960	0,58	0,30	0,04
17,980	0,58	0,29	-0,42
18,000	0,59	0,28	-0,53
18,020	0,59	0,27	-0,69
18,040	0,60	0,25	-0,07
18,060	0,60	0,26	-0,63
18,080	0,61	0,23	0,51
18,100	0,61	0,29	1,13
18,120	0,62	0,27	-2,17
18,140	0,62	0,20	-2,04
18,160	0,63	0,19	-0,72
18,180	0,63	0,17	-1,08
18,200	0,63	0,15	-0,97
18,220	0,64	0,13	-0,98
18,240	0,64	0,11	-0,86
18,260	0,64	0,10	-0,83
18,280	0,64	0,08	-1,19
18,300	0,65	0,05	-1,09
18,320	0,65	0,03	-0,87
18,340	0,65	0,01	-0,74
18,360	0,65	0,00	-0,82
18,380	0,65	-0,02	-1,30
18,400	0,65	-0,05	-1,22
18,420	0,64	-0,07	-0,75
18,440	0,64	-0,08	-0,55
18,460	0,64	-0,09	-2,93
18,480	0,64	-0,20	-2,96
18,500	0,63	-0,21	1,62
18,520	0,63	-0,13	0,40
18,540	0,63	-0,19	-1,96
18,560	0,62	-0,21	-0,47
18,580	0,62	-0,21	0,03
18,600	0,62	-0,21	-0,28
18,620	0,61	-0,22	-0,79
18,640	0,61	-0,24	-0,28
18,660	0,60	-0,23	-0,68
18,680	0,60	-0,27	-3,14
18,700	0,59	-0,36	-0,48
18,720	0,58	-0,29	3,18
18,740	0,58	-0,23	-0,11
18,760	0,57	-0,29	-2,92
18,780	0,57	-0,35	-1,49
18,800	0,56	-0,35	1,09
18,820	0,55	-0,30	0,93
18,840	0,55	-0,31	-0,02
18,860	0,54	-0,31	0,24
18,880	0,53	-0,31	-0,12
18,900	0,53	-0,31	-0,02
18,920	0,52	-0,31	0,32
18,940	0,52	-0,30	0,33
18,960	0,51	-0,29	0,20
18,980	0,50	-0,29	0,42
19,000	0,50	-0,28	0,55
19,020	0,49	-0,27	0,42
19,040	0,49	-0,26	0,54
19,060	0,48	-0,25	0,54
19,080	0,48	-0,24	0,53
19,100	0,47	-0,22	0,64
19,120	0,47	-0,21	0,75
19,140	0,47	-0,19	0,87
19,160	0,46	-0,18	0,75
19,180	0,46	-0,16	0,75
19,200	0,46	-0,15	0,86
19,220	0,45	-0,13	0,86
19,240	0,45	-0,11	0,86
19,260	0,45	-0,10	0,86
19,280	0,45	-0,08	0,85
19,300	0,44	-0,06	0,96
19,320	0,44	-0,04	1,08
19,340	0,44	-0,02	0,97
19,360	0,44	0,00	0,85
19,380	0,44	0,02	0,96
19,400	0,44	0,04	1,08
19,420	0,44	0,06	0,97
19,440	0,45	0,08	0,86
19,460	0,45	0,09	0,86
19,480	0,45	0,11	0,86
19,500	0,45	0,13	0,86
19,520	0,45	0,14	0,86
19,540	0,46	0,16	0,87
19,560	0,46	0,18	0,76
19,580	0,46	0,19	0,63
19,600	0,47	0,20	0,86
19,620	0,47	0,23	0,89
19,640	0,48	0,24	0,42
19,660	0,48	0,24	0,53
19,680	0,49	0,26	0,67
19,700	0,49	0,27	0,32
19,720	0,50	0,27	0,31
19,740	0,50	0,28	0,44
19,760	0,51	0,29	0,23
19,780	0,52	0,29	1,50
19,800	0,52	0,35	1,72
19,820	0,53	0,36	-1,40
19,840	0,54	0,30	-1,52
19,860	0,54	0,30	0,21
19,880	0,55	0,30	0,24
19,900	0,55	0,31	-0,09
19,920	0,56	0,30	-0,33
19,940	0,57	0,30	-0,20
19,960	0,57	0,29	-0,44
19,980	0,58	0,28	-0,33
20,000	0,58	0,28	-0,19
20,020	0,59	0,27	-0,54
20,040	0,59	0,26	-0,66
20,060	0,60	0,25	1,01
20,080	0,60	0,30	-0,63
20,100	0,61	0,22	-3,84
20,120	0,61	0,15	1,00
20,140	0,62	0,26	2,33
20,160	0,62	0,24	-2,51
20,180	0,63	0,16	-2,17
20,200	0,63	0,15	-0,62
20,220	0,63	0,13	-0,87
20,240	0,64	0,12	-0,73
20,260	0,64	0,11	-0,98
20,280	0,64	0,08	-0,85
20,300	0,64	0,07	-0,90
20,320	0,64	0,04	-1,79
20,340	0,64	0,00	-1,03
20,360	0,64	0,00	-0,24
20,380	0,64	-0,01	-1,17
20,400	0,64	-0,05	-1,35
20,420	0,64	-0,06	-0,65
20,440	0,64	-0,07	-0,63
20,460	0,64	-0,09	-0,70
20,480	0,64	-0,10	-2,62
20,500	0,63	-0,19	-2,46
20,520	0,63	-0,20	1,29
20,540	0,63	-0,14	0,10
20,560	0,62	-0,19	-1,16
20,580	0,62	-0,19	0,01
20,600	0,61	-0,19	-1,47
20,620	0,61	-0,25	-0,61
20,640	0,60	-0,22	0,35
20,660	0,60	-0,23	-1,38
20,680	0,60	-0,27	-0,27
20,700	0,59	-0,24	-1,00
20,720	0,59	-0,31	-0,65
20,740	0,58	-0,27	0,84
20,760	0,57	-0,28	-0,34
20,780	0,57	-0,28	-0,01
20,800	0,56	-0,28	-1,39
20,820	0,56	-0,34	-0,10
20,840	0,55	-0,28	1,29
20,860	0,54	-0,29	-0,12
20,880	0,54	-0,29	0,10
20,900	0,53	-0,28	0,22
20,920	0,53	-0,28	0,22
20,940	0,52	-0,28	0,22
20,960	0,52	-0,27	0,22
20,980	0,51	-0,27	0,21
21,000	0,51	-0,26	0,31
21,020	0,50	-0,25	0,53
21,040	0,50	-0,24	0,65
21,060	0,49	-0,23	0,54
21,080	0,49	-0,22	0,52
21,100	0,48	-0,21	0,75
21,120	0,48	-0,19	0,76
21,140	0,47	-0,18	0,65
21,160	0,47	-0,16	0,65
21,180	0,47	-0,15	0,65
21,200	0,46	-0,14	0,63
21,220	0,46	-0,13	0,85
21,240	0,46	-0,10	1,09
21,260	0,46	-0,08	0,87
21,280	0,46	-0,07	0,74
21,300	0,45	-0,05	0,97
21,320	0,45	-0,03	0,98
21,340	0,45	-0,01	0,75
21,360	0,45	0,00	0,85
21,380	0,45	0,02	0,98
21,400	0,45	0,04	0,75
21,420	0,46	0,05	0,74
21,440	0,46	0,07	0,97
21,460	0,46	0,09	0,87
21,480	0,46	0,10	0,74
21,500	0,46	0,12	0,97
21,520	0,46	0,14	0,87
21,540	0,47	0,15	0,64
21,560	0,47	0,17	0,64
21,580	0,47	0,18	0,65
21,600	0,48	0,19	0,54
21,620	0,48	0,20	0,42
21,640	0,49	0,21	0,53
21,660	0,49	0,22	0,64
21,680	0,50	0,24	0,77
21,700	0,50	0,25	0,49
21,720	0,51	0,25	1,13
21,740	0,51	0,30	2,00
21,760	0,52	0,33	-0,28
21,780	0,52	0,29	-3,41
21,800	0,53	0,20	-11,39
21,820	0,53	-0,17	-9,86
21,840	0,52	-0,20	10,18
21,860	0,52	0,24	20,36
21,880	0,53	0,62	9,99
21,900	0,55	0,64	-4,84
21,920	0,56	0,42	-7,80
21,940	0,57	0,33	-3,94
21,960	0,57	0,27	-1,54
21,980	0,58	0,27	-1,07
22,000	0,58	0,22	-1,18
22,020	0,58	0,22	0,23
22,040	0,59	0,23	0,11
22,060	0,59	0,22	-1,30
22,080	0,60	0,18	-1,27
22,100	0,60	0,17	-0,14
22,120	0,61	0,18	0,28
22,140	0,61	0,18	-0,48
22,160	0,61	0,16	-1,20
22,180	0,61	0,13	-0,99
22,200	0,62	0,12	-0,79
22,220	0,62	0,10	-0,27
22,240	0,62	0,11	-0,82
22,260	0,62	0,07	-1,30
22,280	0,62	0,05	-1,21
22,300	0,63	0,02	-0,92
22,320	0,63	0,02	-0,14
22,340	0,63	0,02	-1,07
22,360	0,63	-0,03	-1,22
22,380	0,63	-0,03	-0,75
22,400	0,63	-0,06	-0,77
22,420	0,62	-0,06	-0,49
22,440	0,62	-0,07	-1,09
22,460	0,62	-0,11	-1,00
22,480	0,62	-0,11	-0,63
22,500	0,62	-0,13	-0,86
22,520	0,61	-0,15	-0,90
22,540	0,61	-0,17	-0,43
22,560	0,61	-0,17	-0,28
22,580	0,60	-0,18	-2,20
22,600	0,60	-0,25	-1,98
22,620	0,59	-0,26	2,64
22,640	0,59	-0,15	2,39
22,660	0,59	-0,16	-3,49
22,680	0,58	-0,29	-1,72
22,700	0,58	-0,23	1,06
22,720	0,57	-0,25	-0,12
22,740	0,57	-0,24	0,14
22,760	0,56	-0,24	-1,84
22,780	0,56	-0,31	-0,34
22,800	0,55	-0,25	1,39
22,820	0,55	-0,25	0,11
22,840	0,54	-0,25	0,11
22,860	0,54	-0,25	0,12
22,880	0,53	-0,24	-0,01
22,900	0,53	-0,25	0,10
22,920	0,52	-0,24	0,22
22,940	0,52	-0,24	0,08
22,960	0,51	-0,24	0,54
22,980	0,51	-0,22	0,55
23,000	0,50	-0,22	0,31
23,020	0,50	-0,21	0,53
23,040	0,49	-0,19	0,65
23,060	0,49	-0,18	0,55
23,080	0,49	-0,17	0,42
23,100	0,48	-0,16	0,64
23,120	0,48	-0,15	0,77
23,140	0,48	-0,13	0,53
23,160	0,48	-0,13	0,63
23,180	0,47	-0,11	0,86
23,200	0,47	-0,09	0,87
23,220	0,47	-0,07	0,76
23,240	0,47	-0,06	0,63
23,260	0,47	-0,05	0,86
23,280	0,47	-0,03	0,87
23,300	0,47	-0,01	0,64
23,320	0,47	0,00	0,74
23,340	0,47	0,02	0,97
23,360	0,47	0,04	0,98
23,380	0,47	0,06	0,75
23,400	0,47	0,07	0,76
23,420	0,47	0,09	0,64
23,440	0,47	0,09	0,62
23,460	0,47	0,11	0,99
23,480	0,48	0,13	0,67
23,500	0,48	0,14	0,30
23,520	0,48	0,14	0,64
23,540	0,48	0,16	0,76
23,560	0,49	0,18	0,64
23,580	0,49	0,19	0,64
23,600	0,50	0,20	0,66
23,620	0,50	0,21	0,44
23,640	0,50	0,22	0,12
23,660	0,51	0,22	1,65
23,680	0,51	0,28	-0,42
23,700	0,52	0,20	-0,79
23,720	0,52	0,25	1,72
23,740	0,53	0,27	-4,65
23,760	0,53	0,07	-1,51
23,780	0,53	0,21	1,78
23,800	0,54	0,14	0,96
23,820	0,54	0,25	0,14
23,840	0,55	0,14	-6,76
23,860	0,54	-0,02	0,04
23,880	0,55	0,15	3,90
23,900	0,55	0,13	5,07
23,920	0,55	0,35	3,71
23,940	0,56	0,28	-1,88
23,960	0,57	0,27	4,79
23,980	0,57	0,47	0,27
24,000	0,59	0,28	-6,09
24,020	0,59	0,23	-4,88
24,040	0,59	0,09	-6,18
24,060	0,59	-0,02	1,13
24,080	0,59	0,13	3,58
24,100	0,59	0,13	-2,44
24,120	0,60	0,04	-0,65
24,140	0,60	0,10	6,40
24,160	0,60	0,29	3,45
24,180	0,61	0,24	-3,07
24,200	0,61	0,17	-6,52
24,220	0,61	-0,02	-3,55
24,240	0,61	0,03	3,35
24,260	0,62	0,11	-0,67
24,280	0,62	0,00	-3,23
24,300	0,62	-0,02	-0,54
24,320	0,62	-0,02	-0,67
24,340	0,62	-0,04	0,89
24,360	0,61	0,02	2,22
24,380	0,62	0,05	-2,46
24,400	0,62	-0,08	-4,29
24,420	0,61	-0,13	-0,55
24,440	0,61	-0,10	-0,34
24,460	0,61	-0,14	-1,47
24,480	0,60	-0,16	-0,55
24,500	0,60	-0,16	-0,43
24,520	0,60	-0,18	-0,45
24,540	0,59	-0,18	-0,19
24,560	0,59	-0,19	-0,43
24,580	0,59	-0,20	-1,83
24,600	0,58	-0,26	-2,16
24,620	0,58	-0,28	2,12
24,640	0,57	-0,18	1,39
24,660	0,57	-0,23	-3,02
24,680	0,56	-0,30	1,31
24,700	0,56	-0,18	1,29
24,720	0,56	-0,25	-3,27
24,740	0,55	-0,31	0,13
24,760	0,54	-0,24	1,40
24,780	0,54	-0,25	-6,01E-4
24,800	0,53	-0,24	0,01
24,820	0,53	-0,25	-0,14
24,840	0,52	-0,25	0,33
24,860	0,52	-0,24	0,22
24,880	0,51	-0,24	0,08
24,900	0,51	-0,23	0,53
24,920	0,50	-0,22	0,68
24,940	0,50	-0,21	0,22
24,960	0,50	-0,21	0,19
24,980	0,49	-0,20	0,53
25,000	0,49	-0,19	0,65
25,020	0,48	-0,17	0,53
25,040	0,48	-0,16	0,64
25,060	0,48	-0,15	0,76
25,080	0,48	-0,13	0,65
25,100	0,47	-0,12	0,64
25,120	0,47	-0,11	0,75
25,140	0,47	-0,09	0,75
25,160	0,47	-0,08	0,75
25,180	0,47	-0,06	0,76
25,200	0,46	-0,05	0,63
25,220	0,46	-0,04	0,85
25,240	0,46	-0,01	0,97
25,260	0,46	0,00	0,87
25,280	0,46	0,02	0,75
25,300	0,46	0,03	0,74
25,320	0,46	0,05	0,87
25,340	0,47	0,07	0,75
25,360	0,47	0,08	0,75
25,380	0,47	0,10	0,76
25,400	0,47	0,11	0,63
25,420	0,47	0,12	0,86
25,440	0,48	0,15	0,87
25,460	0,48	0,16	0,64
25,480	0,48	0,17	0,65
25,500	0,49	0,18	0,54
25,520	0,49	0,19	0,42
25,540	0,49	0,20	0,53
25,560	0,50	0,21	0,66
25,580	0,50	0,23	0,45
25,600	0,51	0,23	0,00
25,620	0,51	0,23	1,59
25,640	0,52	0,30	0,42
25,660	0,52	0,24	-1,16
25,680	0,53	0,25	1,63
25,700	0,53	0,31	-0,03
25,720	0,54	0,25	-1,07
25,740	0,54	0,27	-1,16
25,760	0,55	0,20	-0,22
25,780	0,55	0,26	3,06
25,800	0,56	0,32	-0,47
25,820	0,56	0,24	-1,34
25,840	0,57	0,27	-1,62
25,860	0,58	0,17	-5,98
25,880	0,58	0,03	-2,51
25,900	0,58	0,07	0,47
25,920	0,58	0,05	4,94
25,940	0,58	0,27	12,67
25,960	0,59	0,56	2,80
25,980	0,60	0,38	-11,18
26,000	0,60	0,11	-7,40
26,020	0,61	0,09	-0,77
26,040	0,61	0,08	-0,62
26,060	0,61	0,06	0,39
26,080	0,61	0,09	0,91
26,100	0,61	0,10	0,36
26,120	0,61	0,11	-0,23
26,140	0,62	0,09	1,27
26,160	0,62	0,16	1,90
26,180	0,62	0,16	-2,78
26,200	0,62	0,05	-4,27
26,220	0,62	-0,01	-3,42
26,240	0,62	-0,09	-2,50
26,260	0,62	-0,11	-0,52
26,280	0,62	-0,11	-4,77
26,300	0,62	-0,30	-3,58
26,320	0,61	-0,25	3,28
26,340	0,61	-0,17	3,66
26,360	0,60	-0,11	7,83
26,380	0,60	0,15	6,11
26,400	0,61	0,14	-2,62
26,420	0,61	0,04	-7,03
26,440	0,61	-0,14	-12,86
26,460	0,60	-0,47	-1,27
26,480	0,59	-0,19	14,11
26,500	0,59	0,09	4,30
26,520	0,59	-0,02	-12,30
26,540	0,59	-0,40	-7,73
26,560	0,58	-0,33	10,22
26,580	0,58	0,01	4,16
26,600	0,58	-0,16	-8,23
26,620	0,57	-0,32	-2,18
26,640	0,57	-0,25	1,09
26,660	0,56	-0,28	-0,49
26,680	0,56	-0,27	0,45
26,700	0,55	-0,26	-1,38
26,720	0,54	-0,33	-0,33
26,740	0,54	-0,27	1,27
26,760	0,53	-0,28	0,11
26,780	0,53	-0,27	0,12
26,800	0,52	-0,27	-0,02
26,820	0,52	-0,27	0,22
26,840	0,51	-0,26	0,20
26,860	0,51	-0,26	0,42
26,880	0,50	-0,25	0,56
26,900	0,50	-0,24	0,21
26,920	0,49	-0,24	0,29
26,940	0,49	-0,22	0,77
26,960	0,48	-0,21	0,54
26,980	0,48	-0,20	0,52
27,000	0,48	-0,19	0,80
27,020	0,47	-0,17	0,07
27,040	0,47	-0,18	0,57
27,060	0,46	-0,15	1,79
27,080	0,46	-0,11	0,79
27,100	0,46	-0,12	0,17
27,120	0,46	-0,10	0,85
27,140	0,46	-0,08	0,98
27,160	0,45	-0,07	0,75
27,180	0,45	-0,05	0,74
27,200	0,45	-0,04	0,97
27,220	0,45	-0,01	0,97
27,240	0,45	0,00	0,86
27,260	0,45	0,02	0,86
27,280	0,45	0,04	0,86
27,300	0,45	0,05	0,87
27,320	0,46	0,07	0,74
27,340	0,46	0,08	0,85
27,360	0,46	0,11	0,98
27,380	0,46	0,12	0,75
27,400	0,46	0,14	0,75
27,420	0,47	0,15	0,76
27,440	0,47	0,17	0,64
27,460	0,47	0,18	0,74
27,480	0,48	0,20	0,87
27,500	0,48	0,21	0,78
27,520	0,49	0,23	0,33
27,540	0,49	0,23	0,18
27,560	0,49	0,24	0,64
27,580	0,50	0,25	0,66
27,600	0,50	0,26	0,44
27,620	0,51	0,27	0,25
27,640	0,52	0,27	1,30
27,660	0,52	0,32	1,34
27,680	0,53	0,33	-0,98
27,700	0,53	0,28	-0,80
27,720	0,54	0,29	-1,63
27,740	0,55	0,22	0,22
27,760	0,55	0,30	-1,26
27,780	0,56	0,17	-0,39
27,800	0,56	0,29	2,98
27,820	0,57	0,29	-9,91
27,840	0,57	-0,11	-5,78
27,860	0,56	0,06	18,46
27,880	0,57	0,63	14,91
27,900	0,59	0,65	-10,09
27,920	0,59	0,22	-11,09
27,940	0,60	0,21	0,43
27,960	0,60	0,24	0,56
27,980	0,61	0,23	-1,08
28,000	0,61	0,20	-0,94
28,020	0,62	0,19	-1,31
28,040	0,62	0,15	-1,17
28,060	0,62	0,15	0,69
28,080	0,63	0,17	-7,87
28,100	0,63	-0,17	-4,29
28,120	0,62	0,00	4,03
28,140	0,63	-0,01	-5,40
28,160	0,62	-0,21	6,08
28,180	0,62	0,24	12,97
28,200	0,63	0,30	-0,48
28,220	0,63	0,22	-5,03
28,240	0,64	0,10	-5,37
28,260	0,64	0,00	-3,18
28,280	0,64	-0,02	0,74
28,300	0,64	0,03	-6,49
28,320	0,64	-0,28	-10,08
28,340	0,62	-0,37	7,22
28,360	0,62	0,01	10,62
28,380	0,62	0,05	-1,01
28,400	0,63	-0,03	-11,63
28,420	0,62	-0,41	-3,12
28,440	0,61	-0,16	8,13
28,460	0,62	-0,09	-3,62
28,480	0,61	-0,30	1,45
28,500	0,60	-0,03	-0,06
28,520	0,60	-0,31	-5,73
28,540	0,59	-0,26	-7,61
28,560	0,59	-0,61	1,02
28,580	0,57	-0,22	15,31
28,600	0,59	4,75E-4	-3,92
28,620	0,57	-0,37	0,86
28,640	0,57	0,03	3,29
28,660	0,57	-0,24	-10,40
28,680	0,56	-0,38	-6,04
28,700	0,55	-0,48	2,62
28,720	0,54	-0,28	5,33
28,740	0,54	-0,27	0,09
28,760	0,53	-0,27	2,00
28,780	0,53	-0,19	-0,47
28,800	0,52	-0,29	0,09
28,820	0,52	-0,19	0,50
28,840	0,52	-0,27	-2,09
28,860	0,51	-0,27	0,08
28,880	0,50	-0,27	0,42
28,900	0,50	-0,25	0,55
28,920	0,49	-0,25	0,42
28,940	0,49	-0,24	0,53
28,960	0,48	-0,22	0,66
28,980	0,48	-0,21	0,42
29,000	0,48	-0,21	0,51
29,020	0,47	-0,19	0,99
29,040	0,47	-0,17	0,65
29,060	0,47	-0,16	0,50
29,080	0,46	-0,15	1,09
29,100	0,46	-0,12	0,88
29,120	0,46	-0,11	0,52
29,140	0,45	-0,10	0,85
29,160	0,45	-0,08	0,98
29,180	0,45	-0,06	0,86
29,200	0,45	-0,04	0,86
29,220	0,45	-0,03	0,86
29,240	0,45	-0,01	0,86
29,260	0,45	0,01	0,85
29,280	0,45	0,02	0,97
29,300	0,45	0,05	0,97
29,320	0,45	0,06	0,86
29,340	0,45	0,08	0,87
29,360	0,45	0,10	0,75
29,380	0,46	0,11	0,74
29,400	0,46	0,13	0,87
29,420	0,46	0,15	0,76
29,440	0,47	0,16	0,64
29,460	0,47	0,17	0,75
29,480	0,47	0,19	0,75
29,500	0,48	0,20	0,76
29,520	0,48	0,22	0,65
29,540	0,48	0,23	0,54
29,560	0,49	0,24	0,44
29,580	0,49	0,24	0,19
29,600	0,50	0,25	0,54
29,620	0,50	0,27	0,46
29,640	0,51	0,27	-0,02
29,660	0,51	0,27	0,21
29,680	0,52	0,27	0,20
29,700	0,53	0,27	2,14
29,720	0,53	0,36	-0,63
29,740	0,54	0,25	-2,76
29,760	0,54	0,25	2,82
29,780	0,55	0,36	1,19
29,800	0,56	0,30	-1,75
29,820	0,56	0,29	-2,86
29,840	0,57	0,18	-0,72
29,860	0,57	0,26	1,89
29,880	0,58	0,26	-0,59
29,900	0,58	0,24	1,63
29,920	0,59	0,32	0,24
29,940	0,59	0,25	-2,97
29,960	0,60	0,21	-0,26
29,980	0,60	0,24	-6,86
30,000	0,61	-0,07	-1,43
30,020	0,60	0,18	13,42
30,040	0,61	0,47	-0,60
30,060	0,62	0,16	-8,36
30,080	0,62	0,13	-0,57
30,100	0,62	0,13	-0,12
30,120	0,63	0,13	-1,32
30,140	0,63	0,08	-1,03
30,160	0,63	0,09	-0,27
30,180	0,63	0,07	-0,85
30,200	0,63	0,05	-0,93
30,220	0,63	0,03	-1,45
30,240	0,63	0,00	-0,87
30,260	0,63	0,00	-0,74
30,280	0,63	-0,03	-0,91
30,300	0,63	-0,04	-0,25
30,320	0,63	-0,04	2,91
30,340	0,63	0,08	-47,83
30,360	0,63	-1,96	-8,37
30,380	0,55	-0,26	93,10
30,400	0,62	1,77	-2,40
30,420	0,62	-0,35	-48,21
30,440	0,61	-0,16	9,78
30,460	0,62	0,04	0,41
30,480	0,61	-0,15	-14,87
30,500	0,61	-0,56	-2,51
30,520	0,59	-0,25	17,10
30,540	0,60	0,13	-8,77
30,560	0,59	-0,60	-9,64
30,580	0,58	-0,26	16,93
30,600	0,58	0,08	0,46
30,620	0,58	-0,24	-8,70
30,640	0,57	-0,27	-0,62
30,660	0,57	-0,26	1,24
30,680	0,56	-0,22	-9,26
30,700	0,56	-0,63	-13,80
30,720	0,54	-0,77	9,06
30,740	0,53	-0,27	16,78
30,760	0,53	-0,10	8,83
30,780	0,53	0,08	3,49
30,800	0,53	0,04	-7,94
30,820	0,53	-0,24	-7,27
30,840	0,52	-0,25	-0,34
30,860	0,52	-0,25	-0,13
30,880	0,51	-0,25	0,19
30,900	0,51	-0,24	0,54
30,920	0,50	-0,23	0,54
30,940	0,50	-0,22	0,55
30,960	0,49	-0,21	0,42
30,980	0,49	-0,20	0,65
31,000	0,49	-0,19	0,65
31,020	0,48	-0,18	0,53
31,040	0,48	-0,16	0,65
31,060	0,48	-0,15	0,52
31,080	0,47	-0,14	0,74
31,100	0,47	-0,12	0,99
31,120	0,47	-0,10	0,65
31,140	0,47	-0,10	0,62
31,160	0,46	-0,08	0,97
31,180	0,46	-0,06	0,98
31,200	0,46	-0,04	0,75
31,220	0,46	-0,03	0,75
31,240	0,46	-0,01	0,75
31,260	0,46	0,00	0,75
31,280	0,46	0,02	0,87
31,300	0,46	0,04	0,75
31,320	0,46	0,05	0,75
31,340	0,46	0,07	0,74
31,360	0,46	0,08	0,84
31,380	0,47	0,10	1,10
31,400	0,47	0,12	0,67
31,420	0,47	0,13	0,30
31,440	0,47	0,14	0,63
31,460	0,48	0,15	0,87
31,480	0,48	0,17	0,77
31,500	0,48	0,18	0,54
31,520	0,49	0,19	0,43
31,540	0,49	0,20	0,42
31,560	0,50	0,21	0,55
31,580	0,50	0,22	0,35
31,600	0,50	0,22	-0,14
31,620	0,51	0,22	1,83
31,640	0,51	0,30	2,07
31,660	0,52	0,30	-1,40
31,680	0,52	0,24	-1,52
31,700	0,53	0,24	0,34
31,720	0,53	0,25	-1,48
31,740	0,54	0,18	-0,60
31,760	0,54	0,23	3,58
31,780	0,55	0,32	-0,56
31,800	0,55	0,21	-10,91
31,820	0,56	-0,11	-3,41
31,840	0,55	0,07	3,06
31,860	0,56	0,01	7,36
31,880	0,55	0,37	19,62
31,900	0,58	0,79	1,95
31,920	0,58	0,44	-65,45
31,940	0,59	-1,82	-10,32
31,960	0,51	0,03	99,34
31,980	0,59	2,15	-10,71
32,000	0,60	-0,40	-50,25
32,020	0,58	0,14	28,40
32,040	0,60	0,74	2,40
32,060	0,61	0,24	-19,27
32,080	0,61	-0,03	-75,89
32,100	0,61	-2,80	-5,46
32,120	0,50	-0,25	144,90
32,140	0,60	3,00	10,26
32,160	0,62	0,16	-74,53
32,180	0,60	0,02	11,85
32,200	0,62	0,63	-92,64
32,220	0,63	-3,69	-27,81
32,240	0,47	-0,48	183,93
32,260	0,61	3,67	9,23
32,280	0,62	-0,11	-179,58
32,300	0,60	-3,52	-71,23
32,320	0,48	-2,96	167,23
