16.520	0.62	0.25	-0.57
16.540	0.63	0.25	1.14
16.560	0.63	0.29	0.58
16.580	0.64	0.27	-2.49
16.600	0.64	0.20	-2.38
16.620	0.65	0.17	-0.87
16.640	0.65	0.16	-0.74
16.660	0.65	0.14	-0.88
16.680	0.66	0.13	-0.63
16.700	0.66	0.12	-0.71
16.720	0.66	0.10	-1.20
16.740	0.66	0.07	-0.99
16.760	0.66	0.06	-0.74
16.780	0.66	0.04	-0.86
16.800	0.66	0.02	-0.86
16.820	0.66	0.01	-0.86
16.840	0.66	-0.01	-0.85
16.860	0.66	-0.03	-0.98
16.880	0.66	-0.05	-0.86
16.900	0.66	-0.06	-0.85
16.920	0.66	-0.08	-1.00
16.940	0.66	-0.10	-0.64
16.960	0.66	-0.11	-0.72
16.980	0.65	-0.13	-1.10
17.000	0.65	-0.15	-0.88
17.020	0.65	-0.17	-0.64
17.040	0.65	-0.18	-0.74
17.060	0.64	-0.20	-0.87
17.080	0.64	-0.21	-0.76
17.100	0.63	-0.23	-0.65
17.120	0.63	-0.24	-0.66
17.140	0.62	-0.25	-0.55
17.160	0.62	-0.26	-0.32
17.180	0.61	-0.27	-1.73
17.200	0.61	-0.33	-1.85
17.220	0.60	-0.34	1.08
17.240	0.59	-0.29	1.09
17.260	0.59	-0.30	-0.45
17.280	0.58	-0.31	-0.21
17.300	0.58	-0.30	-0.32
17.320	0.57	-0.32	-0.37
17.340	0.56	-0.32	0.22
17.360	0.56	-0.31	0.23
17.380	0.55	-0.31	0.01
17.400	0.54	-0.31	-0.12
17.420	0.54	-0.31	0.18
17.440	0.53	-0.30	-0.85
17.460	0.53	-0.35	-1.15
17.480	0.52	-0.35	1.39
17.500	0.51	-0.29	1.61
17.520	0.51	-0.28	0.21
17.540	0.50	-0.28	0.30
17.560	0.49	-0.27	0.65
17.580	0.49	-0.26	0.54
17.600	0.48	-0.25	0.54
17.620	0.48	-0.24	0.52
17.640	0.48	-0.23	0.75
17.660	0.47	-0.21	0.78
17.680	0.47	-0.20	0.42
17.700	0.46	-0.19	0.63
17.720	0.46	-0.17	0.87
17.740	0.46	-0.16	0.76
17.760	0.45	-0.14	0.64
17.780	0.45	-0.13	0.75
17.800	0.45	-0.11	0.86
17.820	0.45	-0.10	0.87
17.840	0.44	-0.08	0.75
17.860	0.44	-0.07	0.75
17.880	0.44	-0.05	0.87
17.900	0.44	-0.03	0.75
17.920	0.44	-0.02	0.75
17.940	0.44	0.00	0.87
17.960	0.44	0.02	0.75
17.980	0.44	0.03	0.75
18.000	0.44	0.05	0.87
18.020	0.44	0.06	0.64
18.040	0.44	0.07	0.63
18.060	0.45	0.09	0.87
18.080	0.45	0.11	0.77
18.100	0.45	0.12	0.54
18.120	0.45	0.13	0.52
18.140	0.45	0.14	0.76
18.160	0.46	0.16	0.66
18.180	0.46	0.17	0.43
18.200	0.46	0.18	0.44
18.220	0.47	0.18	0.19
18.240	0.47	0.18	0.51
18.260	0.48	0.21	1.01
18.280	0.48	0.22	0.34
18.300	0.48	0.22	-0.02
18.320	0.49	0.22	0.21
18.340	0.49	0.23	0.32
18.360	0.50	0.24	0.33
18.380	0.50	0.24	0.22
18.400	0.51	0.24	0.12
18.420	0.51	0.24	-5.44E-13
18.440	0.52	0.24	-0.01
18.460	0.52	0.24	0.10
18.480	0.53	0.25	0.24
18.500	0.53	0.25	-0.09
18.520	0.54	0.25	-0.34
18.540	0.54	0.24	-0.11
18.560	0.55	0.24	-0.19
18.580	0.55	0.23	0.96
18.600	0.56	0.28	1.27
18.620	0.56	0.28	-1.37
18.640	0.57	0.22	-1.83
18.660	0.57	0.21	-0.36
18.680	0.58	0.21	0.13
18.700	0.58	0.22	-0.15
18.720	0.58	0.20	-0.98
18.740	0.59	0.18	-0.91
18.760	0.59	0.17	-0.23
18.780	0.60	0.17	0.02
18.800	0.60	0.17	-0.17
18.820	0.60	0.16	-0.73
18.840	0.60	0.14	-1.12
18.860	0.61	0.12	0.73
18.880	0.61	0.17	1.22
18.900	0.61	0.17	-1.92
18.920	0.62	0.09	-2.17
18.940	0.62	0.08	-0.53
18.960	0.62	0.07	-0.63
18.980	0.62	0.05	-0.89
19.000	0.62	0.03	-0.55
19.020	0.62	0.03	-0.41
19.040	0.62	0.02	-0.65
19.060	0.62	0.01	-0.55
19.080	0.62	0.00	-0.42
19.100	0.62	-0.01	-0.53
19.120	0.62	-0.02	-0.65
19.140	0.62	-0.04	-0.65
19.160	0.62	-0.05	-0.66
19.180	0.62	-0.06	-0.44
19.200	0.62	-0.07	-0.30
19.220	0.62	-0.08	-0.54
19.240	0.62	-0.09	-0.56
19.260	0.61	-0.10	-0.21
19.280	0.61	-0.10	-1.60
19.300	0.61	-0.16	-1.96
19.320	0.60	-0.18	0.97
19.340	0.60	-0.12	1.07
19.360	0.60	-0.13	-0.22
19.380	0.60	-0.13	-0.18
19.400	0.59	-0.14	-0.68
19.420	0.59	-0.16	-0.26
19.440	0.59	-0.15	0.35
19.460	0.59	-0.15	0.03
19.480	0.58	-0.15	-0.30
19.500	0.58	-0.16	-0.57
19.520	0.58	-0.17	-0.25
19.540	0.57	-0.17	0.22
19.560	0.57	-0.16	0.12
19.580	0.57	-0.16	-0.01
19.600	0.56	-0.16	0.19
19.620	0.56	-0.16	-0.96
19.640	0.56	-0.20	-1.26
19.660	0.55	-0.21	1.17
19.680	0.55	-0.16	1.38
19.700	0.54	-0.15	0.22
19.720	0.54	-0.15	0.22
19.740	0.54	-0.14	0.22
19.760	0.54	-0.14	0.22
19.780	0.53	-0.13	0.22
19.800	0.53	-0.13	0.22
19.820	0.53	-0.13	0.22
19.840	0.53	-0.12	0.21
19.860	0.52	-0.12	0.32
19.880	0.52	-0.11	0.33
19.900	0.52	-0.10	0.21
19.920	0.52	-0.10	0.31
19.940	0.52	-0.09	0.45
19.960	0.51	-0.08	0.22
19.980	0.51	-0.08	0.08
20.000	0.51	-0.08	0.43
20.020	0.51	-0.06	0.45
20.040	0.51	-0.06	0.21
20.060	0.51	-0.06	0.32
20.080	0.51	-0.05	0.33
20.100	0.50	-0.04	0.21
20.120	0.50	-0.04	0.32
20.140	0.50	-0.03	0.33
20.160	0.50	-0.03	0.21
20.180	0.50	-0.02	0.31
20.200	0.50	-0.01	0.45
20.220	0.50	0.00	0.22
20.240	0.50	0.00	0.09
20.260	0.50	-6.27E-4	0.33
20.280	0.50	0.01	0.22
20.300	0.50	0.01	0.09
20.320	0.50	0.01	0.32
20.340	0.50	0.02	0.34
20.360	0.50	0.03	0.11
20.380	0.50	0.03	0.10
20.400	0.50	0.03	0.21
20.420	0.50	0.03	0.22
20.440	0.50	0.04	0.12
20.460	0.51	0.04	-0.01
20.480	0.51	0.04	0.10
20.500	0.51	0.04	0.22
20.520	0.51	0.05	0.12
20.540	0.51	0.05	-0.01
20.560	0.51	0.05	0.11
20.580	0.51	0.05	0.12
20.600	0.51	0.05	-2.43E-14
20.620	0.51	0.05	-2.43E-14
20.640	0.51	0.05	6.94E-14
20.660	0.52	0.05	0.00
20.680	0.52	0.05	0.00
20.700	0.52	0.05	-0.01
20.720	0.52	0.05	0.12
20.740	0.52	0.06	0.02
20.760	0.52	0.05	-0.33
20.780	0.52	0.04	1.38
20.800	0.52	0.11	0.22
20.820	0.53	0.05	-1.59
20.840	0.52	0.04	1.16
20.860	0.53	0.10	0.09
20.880	0.53	0.05	-1.26
20.900	0.53	0.05	-0.12
20.920	0.53	0.04	-0.01
20.940	0.53	0.05	0.12
20.960	0.53	0.05	-0.10
20.980	0.53	0.04	-0.22
21.000	0.53	0.04	-0.13
21.020	0.53	0.04	0.22
21.040	0.54	0.05	0.14
21.060	0.54	0.04	-0.33
21.080	0.54	0.03	-0.25
21.100	0.54	0.03	0.21
21.120	0.54	0.04	0.36
21.140	0.54	0.05	-0.20
21.160	0.54	0.03	-0.47
21.180	0.54	0.03	0.08
21.200	0.54	0.04	0.46
21.220	0.54	0.05	0.03
21.240	0.54	0.04	-0.46
21.260	0.54	0.03	-0.03
21.280	0.54	0.04	0.46
21.300	0.55	0.05	0.13
21.320	0.55	0.04	-0.23
21.340	0.55	0.04	-0.01
21.360	0.55	0.04	0.12
21.380	0.55	0.04	-0.01
21.400	0.55	0.04	0.11
21.420	0.55	0.05	0.21
21.440	0.55	0.05	-1.29
21.460	0.55	0.00	-0.08
21.480	0.55	0.05	2.77
21.500	0.55	0.11	-1.09
21.520	0.56	0.00	-2.75
21.540	0.55	0.00	2.46
21.560	0.56	0.10	2.98
21.580	0.56	0.12	-2.36
21.600	0.56	0.01	-2.87
21.620	0.56	5.46E-4	2.58
21.640	0.56	0.11	1.48
21.660	0.56	0.06	-2.79
21.680	0.56	1.44E-4	1.40
21.700	0.56	0.12	1.72
21.720	0.57	0.07	-2.89
21.740	0.57	9.03E-5	1.08
21.760	0.57	0.11	2.80
21.780	0.57	0.11	-1.55
21.800	0.57	0.05	-1.06
21.820	0.57	0.07	0.28
21.840	0.57	0.06	-0.58
21.860	0.58	0.05	-0.03
21.880	0.58	0.06	0.38
21.900	0.58	0.06	-0.32
21.920	0.58	0.05	-0.36
21.940	0.58	0.05	0.12
21.960	0.58	0.05	0.02
21.980	0.58	0.05	-0.22
22.000	0.58	0.04	-0.12
22.020	0.58	0.04	0.01
22.040	0.58	0.04	-0.07
22.060	0.59	0.04	-0.53
22.080	0.59	0.02	-0.69
22.100	0.59	0.01	-0.12
22.120	0.59	0.02	0.03
22.140	0.59	0.01	-0.32
22.160	0.59	0.00	-0.34
22.180	0.59	0.00	0.04
22.200	0.59	0.01	-1.81
22.220	0.59	-0.07	-2.48
22.240	0.58	-0.09	3.09
22.260	0.58	0.05	3.90
22.280	0.59	0.06	-1.87
22.300	0.59	-0.02	-2.86
22.320	0.59	-0.05	-0.71
22.340	0.58	-0.05	0.13
22.360	0.58	-0.05	-0.19
22.380	0.58	-0.06	-0.57
22.400	0.58	-0.07	-0.09
22.420	0.58	-0.06	-0.31
22.440	0.58	-0.08	-0.45
22.460	0.58	-0.08	-0.19
22.480	0.58	-0.09	-0.56
22.500	0.57	-0.10	-0.22
22.520	0.57	-0.10	-0.21
22.540	0.57	-0.11	-0.33
22.560	0.57	-0.11	-0.20
22.580	0.56	-0.12	-0.45
22.600	0.56	-0.13	-0.22
22.620	0.56	-0.13	-0.10
22.640	0.56	-0.13	-0.21
22.660	0.55	-0.14	-0.22
22.680	0.55	-0.14	-1.64
22.700	0.55	-0.20	-1.49
22.720	0.54	-0.20	1.20
22.740	0.54	-0.15	1.05
22.760	0.54	-0.16	-1.93E-4
22.780	0.53	-0.15	0.02
22.800	0.53	-0.16	-0.22
22.820	0.53	-0.16	-0.12
22.840	0.52	-0.16	0.00
22.860	0.52	-0.16	0.00
22.880	0.52	-0.16	-0.01
22.900	0.51	-0.16	0.10
22.920	0.51	-0.16	0.23
22.940	0.51	-0.15	0.01
22.960	0.50	-0.16	-0.12
22.980	0.50	-0.16	0.10
23.000	0.50	-0.16	0.20
23.020	0.50	-0.15	0.43
23.040	0.49	-0.14	0.48
23.060	0.49	-0.13	0.21
23.080	0.49	-0.13	-6.56
23.100	0.48	-0.39	-2.62
23.120	0.47	-0.23	13.31
23.140	0.48	0.14	6.11
23.160	0.48	0.01	-5.37
23.180	0.48	-0.08	-2.31
23.200	0.47	-0.08	0.09
23.220	0.47	-0.07	0.31
23.240	0.47	-0.07	0.54
23.260	0.47	-0.05	0.44
23.280	0.47	-0.05	0.29
23.300	0.47	-0.04	0.89
23.320	0.47	-0.02	0.44
23.340	0.47	-0.02	0.17
23.360	0.47	-0.01	1.03
23.380	0.47	0.02	-1.63
23.400	0.47	-0.08	-1.73
23.420	0.46	-0.05	5.35
23.440	0.46	0.14	4.48
23.460	0.47	0.13	-1.61
23.480	0.47	0.07	-5.27
23.500	0.47	-0.08	-2.53
23.520	0.47	-0.03	8.57
23.540	0.47	0.26	6.20
23.560	0.48	0.22	-3.42
23.580	0.48	0.12	-2.22
23.600	0.48	0.13	0.54
23.620	0.48	0.15	0.54
23.640	0.49	0.15	0.57
23.660	0.49	0.17	-1.20
23.680	0.49	0.11	-6.26
23.700	0.50	-0.08	-0.38
23.720	0.49	0.09	13.70
23.740	0.50	0.47	7.35
23.760	0.51	0.39	-6.29
23.780	0.51	0.21	-4.17
23.800	0.52	0.22	0.32
23.820	0.52	0.23	0.33
23.840	0.53	0.23	0.22
23.860	0.53	0.24	0.11
23.880	0.54	0.24	0.10
23.900	0.54	0.24	0.13
23.920	0.55	0.24	1.29
23.940	0.55	0.29	1.59
23.960	0.56	0.30	-2.57
23.980	0.56	0.19	-1.61
24.000	0.57	0.24	2.92
24.020	0.57	0.31	-0.08
24.040	0.58	0.24	-1.99
24.060	0.58	0.23	0.11
24.080	0.59	0.24	0.15
24.100	0.59	0.23	-0.46
24.120	0.60	0.22	-0.11
24.140	0.60	0.23	-0.08
24.160	0.61	0.22	-0.42
24.180	0.61	0.21	-0.53
24.200	0.61	0.20	-0.64
24.220	0.62	0.19	-0.64
24.240	0.62	0.17	-0.65
24.260	0.62	0.16	-0.53
24.280	0.63	0.15	-0.76
24.300	0.63	0.13	0.63
24.320	0.63	0.18	1.12
24.340	0.64	0.17	-1.92
24.360	0.64	0.10	-2.16
24.380	0.64	0.09	-0.74
24.400	0.64	0.07	-0.87
24.420	0.64	0.05	-0.76
24.440	0.65	0.04	-0.63
24.460	0.65	0.03	-0.74
24.480	0.65	0.01	-0.87
24.500	0.65	-0.01	-0.76
24.520	0.65	-0.02	-0.64
24.540	0.65	-0.03	-0.74
24.560	0.65	-0.05	-0.86
24.580	0.64	-0.07	-0.87
24.600	0.64	-0.08	-0.76
24.620	0.64	-0.10	-0.64
24.640	0.64	-0.11	-0.62
24.660	0.64	-0.12	-2.16
24.680	0.63	-0.20	-2.29
24.700	0.63	-0.21	0.64
24.720	0.63	-0.17	0.76
24.740	0.62	-0.18	-0.65
24.760	0.62	-0.20	-0.66
24.780	0.61	-0.21	-0.51
24.800	0.61	-0.22	-0.85
24.820	0.61	-0.24	-1.06
24.840	0.60	-0.26	0.13
24.860	0.59	-0.24	-0.04
24.880	0.59	-0.26	-0.89
24.900	0.58	-0.27	-0.57
24.920	0.58	-0.28	-0.23
24.940	0.57	-0.28	0.01
24.960	0.57	-0.28	-0.11
24.980	0.56	-0.29	0.01
25.000	0.56	-0.28	-1.73
25.020	0.55	-0.36	-0.23
25.040	0.54	-0.29	1.61
25.060	0.54	-0.29	-1.40
25.080	0.53	-0.35	0.03
25.100	0.52	-0.29	1.19
25.120	0.52	-0.30	-0.36
25.140	0.51	-0.31	0.18
25.160	0.51	-0.29	0.66
25.180	0.50	-0.28	0.45
25.200	0.50	-0.28	0.22
25.220	0.49	-0.27	0.20
25.240	0.48	-0.27	0.42
25.260	0.48	-0.25	0.54
25.280	0.47	-0.25	0.54
25.300	0.47	-0.23	0.55
25.320	0.46	-0.22	0.42
25.340	0.46	-0.22	0.64
25.360	0.46	-0.20	0.77
25.380	0.45	-0.19	0.52
25.400	0.45	-0.18	0.75
25.420	0.45	-0.16	0.88
25.440	0.44	-0.14	0.63
25.460	0.44	-0.13	0.86
25.480	0.44	-0.11	0.87
25.500	0.44	-0.10	0.64
25.520	0.43	-0.08	0.74
25.540	0.43	-0.07	0.97
25.560	0.43	-0.04	0.97
25.580	0.43	-0.03	0.86
25.600	0.43	-0.01	0.85
25.620	0.43	0.01	0.97
25.640	0.43	0.03	0.98
25.660	0.43	0.05	0.75
25.680	0.43	0.06	0.75
25.700	0.43	0.08	0.86
25.720	0.43	0.09	0.85
25.740	0.44	0.11	0.97
25.760	0.44	0.13	0.87
25.780	0.44	0.15	0.64
25.800	0.45	0.16	0.74
25.820	0.45	0.18	0.87
25.840	0.45	0.19	0.77
25.860	0.46	0.21	0.53
25.880	0.46	0.21	0.64
25.900	0.46	0.23	0.66
25.920	0.47	0.24	0.42
25.940	0.47	0.25	0.53
25.960	0.48	0.26	0.65
25.980	0.48	0.27	0.57
26.000	0.49	0.28	0.43
26.020	0.50	0.29	-4.15
26.040	0.50	0.12	-6.69
26.060	0.50	0.02	-2.50
26.080	0.50	0.02	11.91
26.100	0.50	0.50	16.56
26.120	0.52	0.68	-1.31
26.140	0.53	0.45	-23.36
26.160	0.54	-0.25	-4.70
26.180	0.52	0.26	30.93
26.200	0.55	0.98	1.47
26.220	0.56	0.32	-16.85
26.240	0.56	0.31	-0.33
26.260	0.57	0.31	1.33
26.280	0.58	0.36	-0.43
26.300	0.58	0.29	-2.08
26.320	0.59	0.28	1.30
26.340	0.60	0.34	-0.10
26.360	0.60	0.28	-1.72
26.380	0.61	0.27	-0.29
26.400	0.61	0.26	-0.63
26.420	0.62	0.25	-0.76
26.440	0.62	0.23	-0.75
26.460	0.63	0.22	0.54
26.480	0.63	0.25	0.77
26.500	0.64	0.25	-2.03
26.520	0.64	0.17	-2.28
26.540	0.64	0.16	-0.75
26.560	0.65	0.14	-0.74
26.580	0.65	0.13	-0.86
26.600	0.65	0.11	-0.86
26.620	0.65	0.09	-0.86
26.640	0.66	0.07	-0.86
26.660	0.66	0.06	-0.86
26.680	0.66	0.04	-0.86
26.700	0.66	0.02	-0.87
26.720	0.66	0.01	-0.75
26.740	0.66	-0.01	-0.73
26.760	0.66	-0.02	-0.97
26.780	0.66	-0.05	-1.12
26.800	0.66	-0.07	0.78
26.820	0.66	-0.01	-0.47
26.840	0.66	-0.09	-4.04
26.860	0.65	-0.18	-1.01
26.880	0.65	-0.13	0.91
26.900	0.65	-0.14	-0.84
26.920	0.64	-0.16	-1.11
26.940	0.64	-0.18	-0.77
26.960	0.64	-0.19	-0.38
26.980	0.63	-0.20	-2.42
27.000	0.63	-0.29	-0.83
27.020	0.62	-0.23	2.98
27.040	0.62	-0.17	0.10
27.060	0.61	-0.23	-8.02
27.080	0.61	-0.49	-5.89
27.100	0.59	-0.46	9.95
27.120	0.59	-0.09	7.54
27.140	0.59	-0.16	-4.77
27.160	0.58	-0.28	-3.22
27.180	0.58	-0.29	-0.55
27.200	0.57	-0.31	-1.99
27.220	0.57	-0.37	-0.03
27.240	0.56	-0.31	1.99
27.260	0.56	-0.29	-1.70
27.280	0.55	-0.37	-0.63
27.300	0.54	-0.32	0.47
27.320	0.53	-0.36	1.36
27.340	0.53	-0.26	3.75
27.360	0.52	-0.21	-0.31
27.380	0.52	-0.27	-3.83
27.400	0.51	-0.36	-0.07
27.420	0.50	-0.28	4.29
27.440	0.50	-0.19	-0.15
27.460	0.50	-0.28	-1.26
27.480	0.49	-0.24	1.48
27.500	0.49	-0.22	0.31
27.520	0.48	-0.23	0.54
27.540	0.48	-0.20	0.74
27.560	0.47	-0.20	-2.41
27.580	0.47	-0.30	-1.23
27.600	0.46	-0.25	-8.57
27.620	0.46	-0.64	-20.19
27.640	0.44	-1.05	11.41
27.660	0.42	-0.18	36.20
27.680	0.43	0.40	13.23
27.700	0.43	0.34	-12.18
27.720	0.44	-0.09	-14.68
27.740	0.43	-0.24	11.46
27.760	0.43	0.37	13.52
27.780	0.44	0.30	-9.57
27.800	0.44	-0.02	-8.14
27.820	0.44	-0.03	-1.45
27.840	0.44	-0.07	-0.83
27.860	0.44	-0.06	2.11
27.880	0.44	0.01	4.59
27.900	0.44	0.12	3.62
27.920	0.45	0.16	-1.03
27.940	0.45	0.08	-3.82
27.960	0.45	0.00	0.38
27.980	0.45	0.10	4.98
28.000	0.45	0.20	1.01
28.020	0.46	0.14	-1.51
28.040	0.46	0.14	0.34
28.060	0.46	0.15	-0.04
28.080	0.46	0.14	0.47
28.100	0.47	0.17	1.57
28.120	0.47	0.20	0.58
28.140	0.47	0.19	-0.12
28.160	0.48	0.20	0.24
28.180	0.48	0.20	-1.77
28.200	0.49	0.13	-1.36
28.220	0.49	0.15	4.57
28.240	0.49	0.31	4.04
28.260	0.50	0.31	-1.36
28.280	0.51	0.26	-8.08
28.300	0.51	-0.01	-10.40
28.320	0.50	-0.16	5.68
28.340	0.50	0.21	17.81
28.360	0.51	0.55	5.17
28.380	0.53	0.42	-10.94
28.400	0.53	0.11	-3.86
28.420	0.53	0.27	1.25
28.440	0.54	0.16	-6.34
28.460	0.54	0.01	2.26
28.480	0.54	0.25	5.13
28.500	0.55	0.22	5.15
28.520	0.55	0.46	9.05
28.540	0.57	0.58	-3.76
28.560	0.57	0.31	-11.34
28.580	0.58	0.13	-5.26
28.600	0.58	0.10	2.00
28.620	0.58	0.21	-2.54
28.640	0.59	-9.58E-4	-8.00
28.660	0.58	-0.11	1.90
28.680	0.58	0.08	6.92
28.700	0.59	0.16	1.03
28.720	0.59	0.12	-1.50
28.740	0.59	0.10	2.28
28.760	0.59	0.21	4.92
28.780	0.60	0.30	1.68
28.800	0.60	0.27	-5.52
28.820	0.61	0.08	-9.30
28.840	0.61	-0.10	-5.17
28.860	0.61	-0.13	1.19
28.880	0.60	-0.05	6.11
28.900	0.60	0.12	10.75
28.920	0.61	0.38	6.50
28.940	0.62	0.38	-7.27
28.960	0.62	0.09	-9.60
28.980	0.62	-0.01	-2.76
29.000	0.62	-0.02	-0.54
29.020	0.62	-0.03	-0.52
29.040	0.62	-0.04	-0.76
29.060	0.62	-0.06	-0.56
29.080	0.62	-0.06	-1.60
29.100	0.62	-0.12	-1.94
29.120	0.61	-0.14	0.75
29.140	0.61	-0.09	0.85
29.160	0.61	-0.11	-0.34
29.180	0.61	-0.11	-0.08
29.200	0.61	-0.11	-0.43
29.220	0.60	-0.12	-0.41
29.240	0.60	-0.13	-0.65
29.260	0.60	-0.15	-0.71
29.280	0.59	-0.16	0.09
29.300	0.59	-0.15	0.35
29.320	0.59	-0.14	0.05
29.340	0.59	-0.14	-0.53
29.360	0.58	-0.16	-0.69
29.380	0.58	-0.17	-0.04
29.400	0.58	-0.16	-0.97
29.420	0.57	-0.21	-1.16
29.440	0.57	-0.21	1.31
29.460	0.56	-0.16	1.18
29.480	0.56	-0.16	-0.22
29.500	0.56	-0.17	-0.13
29.520	0.55	-0.17	0.21
29.540	0.55	-0.16	0.34
29.560	0.55	-0.15	0.30
29.580	0.54	-0.15	-1.86
29.600	0.54	-0.23	-9.07
29.620	0.54	-0.51	-6.87
29.640	0.52	-0.50	9.05
29.660	0.52	-0.15	15.73
29.680	0.52	0.12	7.15
29.700	0.52	0.14	-4.26
29.720	0.52	-0.05	-6.71
29.740	0.52	-0.13	-1.33
29.760	0.52	-0.10	-3.66
29.780	0.51	-0.28	-7.17
29.800	0.50	-0.39	-2.00
29.820	0.50	-0.36	3.44
29.840	0.49	-0.25	6.86
29.860	0.49	-0.08	5.84
29.880	0.49	-0.01	2.20
29.900	0.49	0.01	1.12
29.920	0.49	0.03	5.50
29.940	0.49	0.23	2.44
29.960	0.50	0.13	-5.40
29.980	0.50	0.01	-1.89
30.000	0.50	0.05	-1.04
30.020	0.50	-0.03	-0.19
30.040	0.50	0.04	2.97
30.060	0.50	0.09	-1.10
30.080	0.50	6.24E-4	-2.42
30.100	0.50	-0.01	-0.02
30.120	0.50	-3.12E-4	0.32
30.140	0.50	0.00	0.32
30.160	0.50	0.01	0.32
30.180	0.50	0.02	0.32
30.200	0.50	0.03	0.34
30.220	0.50	0.03	0.11
30.240	0.50	0.03	0.11
30.260	0.50	0.03	0.11
30.280	0.50	0.03	0.09
30.300	0.50	0.04	0.31
30.320	0.50	0.05	0.45
30.340	0.50	0.06	0.23
30.360	0.51	0.06	6.94E-14
30.380	0.51	0.06	0.00
30.400	0.51	0.06	-0.02
30.420	0.51	0.06	0.39
30.440	0.51	0.07	-1.82
30.460	0.51	-0.02	-7.02
30.480	0.51	-0.21	-2.93
30.500	0.50	-0.13	13.30
30.520	0.50	0.32	11.79
30.540	0.52	0.34	-4.95
30.560	0.52	0.12	-6.56
30.580	0.52	0.07	-3.54
30.600	0.52	-0.02	-0.89
30.620	0.52	0.04	2.71
30.640	0.52	0.09	1.00
30.660	0.52	0.08	-1.12
30.680	0.53	0.05	0.92
30.700	0.53	0.12	1.85
30.720	0.53	0.12	-1.51
30.740	0.53	0.06	-1.50
30.760	0.53	0.06	-0.10
30.780	0.53	0.05	-0.25
30.800	0.53	0.05	0.24
30.820	0.54	0.06	-0.07
30.840	0.54	0.05	-0.60
30.860	0.54	0.04	0.22
30.880	0.54	0.06	0.37
30.900	0.54	0.05	-1.86
30.920	0.54	-0.02	-0.10
30.940	0.54	0.05	3.03
30.960	0.54	0.10	-1.74
30.980	0.54	-0.02	-1.83
31.000	0.54	0.03	2.89
31.020	0.54	0.09	-1.29
31.040	0.55	-0.02	-1.49
31.060	0.54	0.03	1.54
31.080	0.55	0.04	-1.79
31.100	0.55	-0.04	-2.41
31.120	0.55	-0.06	-0.47
31.140	0.54	-0.06	1.47
31.160	0.54	0.00	1.84
31.180	0.54	0.02	3.31
31.200	0.54	0.14	1.09
31.220	0.55	0.06	-5.42
31.240	0.55	-0.08	0.74
31.260	0.55	0.09	5.74
31.280	0.55	0.15	-0.62
31.300	0.55	0.07	-2.48
31.320	0.55	0.05	-0.89
31.340	0.55	0.03	-0.46
31.360	0.55	0.03	-0.01
31.380	0.55	0.03	0.11
31.400	0.55	0.03	0.13
31.420	0.56	0.04	-0.25
31.440	0.56	0.02	0.22
31.460	0.56	0.04	0.13
31.480	0.56	0.03	-0.07
31.500	0.56	0.04	-2.22
31.520	0.56	-0.06	-0.29
31.540	0.56	0.03	5.37
31.560	0.56	0.16	-0.13
31.580	0.56	0.02	-2.96
31.600	0.56	0.04	0.59
31.620	0.56	0.05	1.32
31.640	0.56	0.09	1.27
31.660	0.57	0.10	-2.53
31.680	0.57	-0.01	-5.06
31.700	0.57	-0.10	0.43
31.720	0.56	0.01	5.11
31.740	0.57	0.10	-1.14
31.760	0.57	-0.04	-3.55
31.780	0.57	-0.04	2.01
31.800	0.57	0.04	4.06
31.820	0.57	0.12	1.96
31.840	0.57	0.12	-3.93
31.860	0.57	-0.04	-4.86
31.880	0.57	-0.07	-0.43
31.900	0.57	-0.05	0.91
31.920	0.57	-0.04	1.93
31.940	0.57	0.02	-0.69
31.960	0.57	-0.07	-3.10
31.980	0.56	-0.10	-0.87
32.000	0.56	-0.10	3.08
32.020	0.56	0.02	9.42
32.040	0.57	0.28	7.78
32.060	0.57	0.33	-2.25
32.080	0.58	0.19	-8.15
32.100	0.58	0.01	-4.50
32.120	0.58	0.01	-0.54
32.140	0.58	-0.01	-0.54
32.160	0.58	-0.02	-0.52
32.180	0.58	-0.03	-0.82
32.200	0.58	-0.05	0.08
32.220	0.58	-0.03	0.62
32.240	0.58	-0.02	-1.92
32.260	0.58	-0.11	-1.04
32.280	0.57	-0.07	2.90
32.300	0.57	0.01	0.27
32.320	0.57	-0.05	-1.98
32.340	0.57	-0.07	-2.06E-4
32.360	0.57	-0.05	0.07
32.380	0.57	-0.07	-0.90
32.400	0.57	-0.09	-0.35
32.420	0.56	-0.08	-1.48
32.440	0.56	-0.15	-0.57
32.460	0.56	-0.10	1.39
32.480	0.56	-0.09	0.04
32.500	0.56	-0.10	1.08
32.520	0.56	-0.05	-0.20
32.540	0.55	-0.11	-3.48
32.560	0.55	-0.19	-1.89
32.580	0.55	-0.19	3.49
32.600	0.54	-0.05	1.76
32.620	0.54	-0.12	-3.35
32.640	0.54	-0.18	-0.43
32.660	0.54	-0.13	2.68
32.680	0.53	-0.08	0.09
32.700	0.53	-0.13	-2.87
32.720	0.53	-0.19	-0.44
32.740	0.53	-0.15	1.24
32.760	0.52	-0.14	0.45
32.780	0.52	-0.13	0.26
32.800	0.52	-0.13	-0.34
32.820	0.51	-0.14	-0.13
32.840	0.51	-0.14	0.22
32.860	0.51	-0.13	0.23
32.880	0.51	-0.13	0.01
32.900	0.50	-0.13	-0.11
32.920	0.50	-0.13	-0.15
